288
1522 -608 736.125,12,stand,,,
-192 -978 824.125,176 282 283,stand,,,
-880 -1362 737.99,172,stand,,,
-1246 -2 957.992,113 110,stand,,,
-2034 416 1024.13,38,stand,,,
-1265 1158.02 1024.13,228 230,stand,,,
-64 1682 1280.13,225 226,stand,,,
1434.79 2154.79 1246.13,264 265,stand,,,
-789.213 -554.787 775.299,27 160,stand,,,
1722.79 1834.79 1216.13,213,stand,,,
2002.79 1010.79 1088.13,205,stand,,,
1882.79 -522.787 992.125,193,stand,,,
1440 -608 736.125,13 0 257,stand,,,
1190.11 -589.925 736.125,12 14 256,stand,,,
1019.3 -584.16 736.125,13 15,stand,,,
854.942 -596.701 736.125,14 16 260,stand,,,
692.246 -626.702 736.608,15 17 254,stand,,,
530.046 -680.262 752.603,16 18,stand,,,
370.774 -737.08 785.562,17 19,stand,,,
205.269 -765.633 814.359,18 20,stand,,,
49.8397 -707.948 839.797,19 21,stand,,,
-63.9657 -578.59 857.656,20 22 283,stand,,,
-155.322 -434.78 864.125,21 23 153,stand,,,
-248.874 -300.469 864.125,22 24,stand,,,
-404.398 -241.924 864.125,23 25 146,stand,,,
-570.065 -268.666 860.437,24 26,stand,,,
-721.057 -347.999 824.349,25 27,stand,,,
-852.546 -441.999 782.905,26 28 8,stand,,,
-1005.5 -522.076 766.006,27 29,stand,,,
-1172.55 -522.492 787.004,28 30,stand,,,
-1314.49 -459.408 829.102,29 31,stand,,,
-1419.8 -335.299 875.864,30 32,stand,,,
-1487.05 -182.422 915.169,31 33 114,stand,,,
-1563.05 -41.0504 960.125,32 34 167,stand,,,
-1672.39 73.4463 1016.13,33 35,stand,,,
-1750.07 139.673 1024.13,34 36,stand,,,
-1830.08 207.233 1024.13,35 37,stand,,,
-1910.73 274.913 1024.13,36 38,stand,,,
-1966.46 360.29 1024.13,37 39 4,stand,,,
-1963.29 532.518 1024.13,38 40 275,stand,,,
-1953.3 702.662 1024.13,39 41 273,stand,,,
-1932.13 871.721 1024.13,40 42,stand,,,
-1846.88 1009.81 1056.13,41 43,stand,,,
-1740.19 1147.02 1056.13,42 44,stand,,,
-1627.15 1261.98 1024.13,43 45 228,stand,,,
-1504.2 1381.24 1024.13,44 46,stand,,,
-1393.25 1488.65 1088.13,45 47,stand,,,
-1263.69 1577.05 1152.13,46 48,stand,,,
-1114.53 1607.86 1232.13,47 49,stand,,,
-1022.84 1627.99 1280.13,48 50,stand,,,
-926.139 1673.27 1280.13,49 51,stand,,,
-840.061 1730.86 1280.13,50 52,stand,,,
-755.131 1790.12 1280.13,51 53,stand,,,
-663.939 1839.95 1280.13,52 54,stand,,,
-565.72 1875.12 1280.13,53 55,stand,,,
-462.481 1896.6 1280.13,54 56,stand,,,
-357.946 1913.15 1280.13,55 57,stand,,,
-252.958 1926.45 1280.13,56 58 225,stand,,,
