292
-496.312 -732.865 -142.346,1 194,stand,,,
-17.2528 -459.032 -53.1686,0 2 5 217,stand,,,
427.623 -326.794 -22.5228,1 3 66 217 226,stand,,,
420.225 -271.977 -13.8064,2 4,stand,,,
383.669 93.1845 -5.28357,3 5 65 193,stand,,,
30.5647 -0.0282056 -1.18442,4 1 101,stand,,,
-481.41 243.585 71.5882,7 101,stand,,,
-576.958 803.125 187.082,6 103 152 196 199 261 274,stand,,,
-1210.9 1152.94 81.5377,9 10 102 103 151,stand,,,
-1286.62 874.244 65.5222,8 228,stand,,,
-1248.34 1651.74 56.7686,8 151,stand,,,
-444.158 2090.19 64.125,13 149 158,stand,,,
-73.2721 1520.26 196.912,83 82 145 143 146 213 231,stand,,,
-148.298 2242.25 174.192,11 14,stand,,,
55.9953 2213.98 188.874,13 15 162,stand,,,
169.483 2627.81 202.973,14 16 162 236,stand,,,
436.097 2503.9 242.337,15 17 108 160 263,stand,,,
587.116 1940.12 151.758,16 18,stand,,,
572.231 1664.76 144.832,17 81 82 141 142 211 235,stand,,,
570.426 3209.61 224.125,20 100 108,stand,,,
32.0897 3206.73 104.125,19 21,stand,,,
-4.1521 3020.94 40.125,20 22 237,stand,,,
-442.777 2861.53 -23.875,21 23,stand,,,
-486.986 2558.32 -55.875,22 158 159,stand,,,
919.876 3203.52 243.923,25 33 100,stand,,,
950.717 3486.24 236.32,24 26 38 100 34 163 165 240,stand,,,
958.611 3808.82 256.276,25 27,stand,,,
1478.71 3996.01 263.489,26 28 168 37 38 241,stand,,,
1970.95 4118.43 251.691,27 166 167 168 169,stand,,,
2122.99 3659.42 215.041,30 37 169 170 177 242,stand,,,
2086.8 3262.31 250.264,29 31 36 170 173 171 268,stand,,,
1879.36 2855.37 312.356,30 32 99 172 173 264 267 277 276,stand,,,
1469.65 2916.41 264.774,31 33 36 171 172 264,stand,,,
1127.98 3047.84 263.683,32 24 34 164 239,stand,,,
1300.23 3305.06 261.784,33 35 38 25 165 164,stand,,,
1337.66 3237.1 261.556,34 36,stand,,,
