180
2606.05 1445.73 -211.875,32 111 112 117 113,stand,,,
2574.41 954.335 -211.875,110 115 117 114,stand,,,
2139.89 895.813 -211.875,3 33 119 4,stand,,,
1985.18 900.248 -211.875,2 4 37 33,stand,,,
1979.79 547.852 -211.88,3 5 33 2 122,stand,,,
1701.11 391.592 -222.781,4 6 42 43 120 122 41,stand,,,
1405.32 230.131 -238.565,5 7 43 125,stand,,,
1136.02 -34.279 -243.333,6 123 124 125 126 131 127,stand,,,
779.781 -32.4219 -230.32,9 130 127 131,stand,,,
507.747 -9.99995 -219.999,8 10 135,stand,,,
506.471 -151.799 -227.911,9 11 136,stand,,,
195.883 -156.704 -232.869,10 12 75 137,stand,,,
-147.589 98.0694 -220.751,11 13 75 76,stand,,,
-363.937 428.206 -238.089,12 14 76 77 142 176 173,stand,,,
-654.581 373.714 -220.985,13 15 100,stand,,,
-885.16 685.475 -211.875,14 16 98 99,stand,,,
-1018.27 930.036 -233.875,15 17 98 99 145,stand,,,
-1381.52 934.252 -233.875,16 18 144 145,stand,,,
-1383.33 1313.84 -233.875,17 19 96 97,stand,,,
-1389.4 1741.12 -233.875,18 20 97 146 96,stand,,,
-1024.09 1780.6 -183.682,19 21 97,stand,,,
-533.83 1801.88 -45.6611,20 22,stand,,,
-74.7035 1787.66 -49.2301,21 23 78,stand,,,
151.4 1787.63 -48.4463,22 24,stand,,,
344.562 1652.52 -51.7412,23 25,stand,,,
642.449 1666.28 -49.4901,24 26 54,stand,,,
1111.98 1636.78 -120.516,25 27 101 165 166,stand,,,
1346.79 1627.68 -172.931,26 28 39 74 36,stand,,,
1560.95 1628.35 -218.673,27 29 36 39,stand,,,
1531.56 1784.24 -229.03,28 30 74,stand,,,
1865.23 1774.53 -239.124,29 31 162 163,stand,,,
2194.06 1756.73 -243.913,30 32 164,stand,,,
2226.93 1394.56 -212.569,31 0 34 112 116,stand,,,
2161.97 609.565 -211.875,2 4 3 120 121,stand,,,
1855.58 1314.67 -211.875,32 35 37,stand,,,
1802 1536.88 -211.875,34 36,stand,,,
1596.36 1510.13 -227.889,35 28 38 39 40 27,stand,,,
1948.93 1156.82 -211.875,34 3 38,stand,,,
1614.39 1153.14 -219.401,37 36 40 39,stand,,,
1374.95 1484.73 -237.334,36 27 40 38 28,stand,,,
1370.33 1097.12 -232.961,39 38 105 36 179,stand,,,
1359.55 710.234 -227.788,42 43 44 45 5 179,stand,,,
1563.4 688.45 -225.592,41 5 43,stand,,,
1356.72 444.874 -239.875,5 41 45 6 44 42,stand,,,
1142.59 663.15 -245.875,41 45 49 43 178,stand,,,
1128 364.15 -240.361,44 43 49 50 126 41,stand,,,
810.205 470.156 -235.235,47 49,stand,,,
670.595 483.038 -238.873,46 48 168,stand,,,
699.346 679.754 -235.356,47 49 67,stand,,,
917.154 612.786 -230.332,48 46 45 44,stand,,,
756.177 370.807 -111.375,45 58,crouch,,,
749.407 751.212 -3.875,52 53 56 58,stand,,,
984.233 755.307 -21.875,51 138 139,stand,,,
740.088 1079.44 -18.6745,51 54,stand,,,
634.294 1079.43 3.125,53 55 25,stand,,,
417.706 1078.19 2.7189,54 56,stand,,,
426.307 763.408 8.01771,55 57 51,stand,,,
175.186 772.328 -18.2041,56 140 141,stand,,,
750.41 507.034 -111.375,51 50 64,stand,,,
393.99 488.412 -133.514,60 64,stand,,,
360.295 488.366 -133.875,59 61,climb,-0.0891113 -1.71936 0,,
316.403 491.408 -238.022,60 62,climb,-0.380249 1.52161 0,,
293.378 491.397 -237.515,61 63 75 76 176,stand,,,
288.759 654.862 -239.875,62 67 76,stand,,,
587.735 492.858 -123.418,59 58 65,stand,,,
582.372 604.951 -159.875,64 66,climb,-5.05493 -93.2135 0,,
580 641.39 -229.082,65 67,climb,7.28821 -92.5433 0,,
580.009 654.062 -229.767,66 48 63 169,stand,,,
1088.15 1071.72 -240.616,69 71 105,stand,,,
713.207 980.233 -204.174,68 70,stand,,,
708.135 1188.68 -219.263,69 71 89 157,stand,,,
855.626 1265.15 -234.027,70 68 72 157 161,stand,,,
844.961 1521.12 -241.81,71 73 157 160 161,stand,,,
867.965 1776.65 -231.965,72 74 156,stand,,,
1324.54 1775.42 -219.466,73 27 29,stand,,,
291.364 231.233 -239.875,62 11 76 12 133 132 137,stand,,,
-26.5828 545.816 -238.699,62 13 63 75 12 77 176 173,stand,,,
-394.344 743.624 -237.474,13 76 173 177,stand,,,
-110.924 1613.39 -129.192,22 79 81,stand,,,
-5.88204 1521.12 -127.188,78 80,stand,,,
-107.482 1420.18 -127.946,79 81,stand,,,
-191.948 1536.31 -129.072,80 78 82,stand,,,
-246.907 1522.87 -129.85,81 83,climb,5.85449 6.32263 0,,
-318.098 1495.13 -235.992,82 84,climb,-2.81372 8.34412 0,,
-326.789 1495.11 -235.979,83 85 91 149,stand,,,
-309.637 1756.92 -239.386,84 86 148,stand,,,
146.179 1751.09 -234.287,85 87 150,stand,,,
183.514 1535.33 -223.194,86 88 107 109 108,stand,,,
214.313 1293.15 -230.376,87 93 90 109 107,stand,,,
584.236 1185.72 -215.174,70 106 109,stand,,,
211.979 1000.62 -240.1,88 91 106 172 175 174,stand,,,
-205.525 1126.52 -236.195,92 84 93 90 174 175,stand,,,
-671.191 1147.66 -233.875,91 95 147,stand,,,
-126.961 1303.12 -230.419,91 88,stand,,,
-635.831 1633.13 -237.757,95 97 149,stand,,,
-755.12 1316.25 -234.727,94 92 96 147,stand,,,
-1156.93 1342.89 -234.709,95 18 97 19,stand,,,
-1075.3 1666.44 -229.389,96 20 94 19 18,stand,,,
-795.956 911.921 -233.875,16 15 147,stand,,,
-1013.13 561.238 -211.875,15 100 143 16,stand,,,
-910.605 287.081 -211.875,99 14 143,stand,,,
1239.12 1282.77 -113.875,26 102 165 167,stand,,,
1261.94 1227.8 -99.875,101 103,climb,1.58081 92.9883 0,,
1263.66 1123.1 -155.875,102 104,climb,-2.65991 90.5878 0,,
1263.16 1118.87 -221.722,103 105,climb,16.4343 91.0272 0,,
1275.58 1093.73 -223.175,104 40 68,stand,,,
565.796 1039.69 -206.524,89 90 170 171,stand,,,
424.135 1547.05 -233.992,87 108 109 88 158,stand,,,
469.979 1753.03 -231.631,107 155 87,stand,,,
438.492 1205.8 -234.232,107 89 88 87,stand,,,
2657.01 845.825 -211.875,1,crouch,2.93335 134.934 0,,
2666.54 1535.54 -211.875,0,crouch,0.862427 -134.934 0,,
2505.86 1330.96 -212.768,0 113 32,stand,10.1898 -116.285 0,,
2501.62 1225.16 -211.875,112 114 116 117 0,stand,15.7104 142.015 0,,
2485.19 1070.79 -211.875,115 113 117 1 118,stand,14.502 -152.029 0,,
2489.12 938.632 -211.875,1 114 119,stand,17.9572 89.6979 0,,
2223.02 1247.68 -211.875,32 113,stand,12.9474 -7.84973 0,,
2580.95 1167.97 -211.875,0 1 113 114,stand,19.1656 -81.925 0,,
2188.64 1055.33 -201.841,119 114,stand,11.3983 -81.4087 0,,
2235.1 911.285 -211.875,2 118 115,stand,14.6777 -30.1245 0,,
2044.13 282.143 -211.875,121 33 5,stand,19.8578 163.592 0,,
2108.14 278.417 -211.875,120 33,crouch,5.69641 141.663 0,,
1798.6 573.435 -211.875,4 5,stand,15.5402 -17.8802 0,,
1200.94 -214.883 -227.239,7 124 125 131,crouch,5.35034 127.496 0,,
934.07 -218.17 -236.719,123 7 131,crouch,5.69641 50.658 0,,
1242.57 6.72045 -239.263,6 7 123,stand,7.59705 -136.489 0,,
1064.22 183.1 -243.609,7 45 127 131,stand,13.8153 93.8397 0,,
851.663 189.616 -246.753,130 128 8 126 131 7,stand,29.92 98.8495 0,,
846.477 318.746 -244.258,127 129,stand,26.2946 173.782 0,,
682.465 322.719 -242.31,128 130 133 132 134,stand,23.5315 -66.2146 0,,
682.945 193.747 -243.687,127 129 8 131 133 132,stand,24.74 -17.1771 0,,
957.882 -44.3693 -247.823,127 8 124 7 123 126 130,stand,17.3132 -67.2418 0,,
438.212 144.799 -239.875,130 129 133 75,stand,16.1047 115.944 0,,
447.753 313.295 -239.875,130 129 132 75 134,stand,19.0436 105.068 0,,
703.366 385.885 -239.875,129 133,crouch,1.427 -121.635 0,,
498.293 22.9756 -215.497,9,crouch,3.67371 -44.967 0,,
512.026 -196.875 -228.178,10,crouch,4.53613 118.707 0,,
89.0529 -219.411 -243.8,11 75,crouch,-0.643921 53.2727 0,,
1016.17 799.828 -21.875,52,crouch,19.7302 57.074 0,,
1027.29 717.433 -21.5758,52,crouch,22.323 -62.2375 0,,
156.616 814.418 -21.1145,57,crouch,22.4933 119.916 0,,
162.012 717.991 -20.7078,57,crouch,21.9769 -133.72 0,,
-450.729 215.857 -247.875,13,crouch,2.98157 47.3895 0,,
-953.565 273.925 -211.875,100 99,crouch,1.94885 44.2859 0,,
-1485.48 826.745 -231.669,17,crouch,2.81128 46.1755 0,,
-999.388 1065.49 -233.875,17 16,crouch,2.28943 -140.647 0,,
-1482.47 1799.91 -223.963,19,crouch,3.15735 -42.572 0,,
-801.261 1116.14 -233.888,92 98 95,stand,15.0665 -108.375 0,,
-460.103 1792.18 -236.084,85 149,crouch,1.60278 -50.1855 0,,
-455.263 1570.3 -235.9,148 84 94,stand,27.5031 -96.9818 0,,
282.456 1798.47 -224.607,86,crouch,2.98157 -139.812 0,,
714.434 1735.31 -230.657,154 152 155 156,stand,22.1472 -88.5278 0,,
714.106 1597.6 -235.538,151 153 157 158,stand,23.5315 -94.054 0,,
583.522 1591.47 -235.97,152 154 157 158,stand,25.4266 90.3461 0,,
