360
1792 -1502 396.125,1 13 231 233 232,stand,,,
1505.88 -1483.61 384.125,0 2 230 232,stand,,,
1297.43 -1469.43 420.893,1 3,stand,,,
1145.6 -1474.22 480.125,2 4 334,stand,,,
1138.29 -1673.49 480.125,3 5,stand,,,
1141.59 -1915.02 639.859,4 6,stand,,,
1145.42 -2129.6 672.125,5 7 189 196 211,stand,,,
1358.72 -2108.47 672.125,6 8,stand,,,
1532.57 -2090.71 592.125,7 229 332,stand,,,
1905.76 -2096.89 592.125,10 229,stand,,,
2176.97 -2145.75 592.125,9 11 26 27 355,stand,,,
2203.16 -1976.12 592.125,10 12 328,stand,,,
1961.59 -1978.9 488.125,11 13,stand,,,
1949.24 -1765.56 400.125,12 0,stand,,,
1580.35 -2116.39 389.236,15 18 234 238,stand,,,
1792.18 -2250.48 401.653,14 16 17 239,stand,,,
1893.63 -2364.15 412.768,15 17 239 241,stand,,,
1722.01 -2291.46 405.016,16 18 15,stand,,,
1528.92 -2324.7 409.42,17 14 19 238 243 244,stand,,,
1460.86 -2596.52 449.894,18 20 70 243 244,stand,,,
1475 -2876.22 504.066,19 21 70,stand,,,
1447.68 -3048.23 540.125,20 22 208,stand,,,
1586.13 -3059.95 593.637,21 23,stand,,,
1802.67 -3062.4 600.125,22 24 45 198 209 327,stand,,,
1909.35 -2787.81 600.125,23 25 198 225 347,stand,,,
2175.99 -2648.5 600.125,24 26 38 197,stand,,,
2194.18 -2339.43 600.125,25 10 27,stand,,,
2285.01 -2235.21 600.125,10 28 26,stand,,,
2465.16 -2275.24 600.125,27 29 223 324,stand,,,
2497.88 -2322.26 600.125,28 30 36 223,stand,,,
2636.16 -2311.91 706.546,29 31,stand,,,
2720.23 -2308.6 748.125,30 32 326,stand,,,
2726.8 -2465.26 748.125,31 33,stand,,,
2535.5 -2452.59 748.125,32 34 35 224,stand,,,
2429.53 -2280.4 748.125,33 35 325,stand,,,
2436.15 -2464.55 748.125,34 33,stand,,,
2493.96 -2526.74 600.125,29 37 221 220 222 223 323,stand,,,
2548.33 -2774.32 600.125,36 38 39,stand,,,
2275.58 -2798.27 600.125,37 25 197 199,stand,,,
2719.81 -2920.12 600.125,37 40 219 49,stand,,,
2837.51 -3172.06 600.125,39 41,stand,,,
2801.22 -3443.91 600.125,40 42 215 218,stand,,,
2544.44 -3547.83 600.125,41 43 47 48 216,stand,,,
2312.97 -3389.07 600.125,42 44,stand,,,
2066 -3378.02 600.125,43 45 51 46,stand,,,
1916.15 -3394.39 600.125,44 23 46 209 217,stand,,,
2114.5 -3596.52 600.125,45 47 44 52,stand,,,
2352.02 -3660.61 600.125,46 42 52 216,stand,,,
2598.35 -3349.75 604.125,42 49 215,stand,,,
2453.8 -3221.72 548.125,48 200 50 39,stand,,,
2203.7 -3159.93 568.424,51 200 49 210,stand,,,
2117.31 -3304.88 596.125,50 44 210 209,stand,,,
2286.83 -3787.3 600.125,47 53 54 46,stand,,,
2281.1 -3954.56 600.125,52 54 56 247 322,stand,,,
2329.82 -3859.72 600.125,52 55 53,stand,,,
2492.48 -3841.63 600.125,54 216 320 321,stand,,,
1936.64 -3945.23 600.125,53 57 248,stand,,,
1631.97 -3969.31 600.125,56 58 245,stand,,,
1526.97 -4128.75 600.125,57 59 246,stand,,,
1328.49 -4123.41 600.125,58 60 61 206 315,stand,,,
1388.05 -3962.99 600.125,59 61 316,stand,,,
1241.31 -3970.32 600.125,59 60 317,stand,,,
1050.06 -4134.55 600.125,206 63,stand,,,
834.337 -4174.04 600.125,64 179 201 62,stand,,,
824.181 -3891.12 600.125,63 65 203 204,stand,,,
785.631 -3547.3 600.125,64 66 318 319,stand,,,
767.999 -3294.3 600.125,65 67 71,stand,,,
1015.71 -3303.99 600.125,66 68,stand,,,
1040.69 -3128.87 567.859,67 69 74 207 208,stand,,,
1068.89 -2921.59 546.127,68 70 74 208 292 291,stand,,,
1290.84 -2787.75 498.778,69 19 20 291,stand,,,
720.422 -3221.71 600.125,66 72,stand,,,
710.04 -3156.37 580.125,71 73 207 293,stand,,,
675.698 -3007.73 583.104,72 74 75,stand,,,
935.503 -2949.8 549.837,73 69 68 207 290,stand,,,
476.598 -2995.75 630.295,73 76 293 289,stand,,,
169.707 -2956.9 648.125,77 80 181 75 288 289,stand,,,
5.1708 -3226.48 648.125,76 78 80 92 160 181,stand,,,
-323.782 -3287.32 648.125,77 79 160 161 185 186,stand,,,
-704.224 -3274.19 656.125,78 150 151 159 185,stand,,,
-41.4132 -2876.71 648.125,76 77 81 92 357,stand,,,
-24.4557 -2722.14 656.125,80 82 90 288 356,stand,,,
68.3282 -2497.87 672.125,81 83 285,stand,,,
337.694 -2477.78 672.125,82 84 187 286 285,stand,,,
319.321 -2243.43 672.125,83 85 280,stand,,,
85.0285 -2260.66 672.125,84 213 278 280,stand,,,
-3.43617 -1995.5 672.125,87 98 213,stand,,,
3.26474 -1898.58 672.125,86 88 276 277 342,stand,,,
-211.198 -1892.97 672.125,87 89 93 97 274 275,stand,,,
-200.259 -2140.11 672.125,88 90,stand,,,
-152.539 -2471.41 672.125,89 81 91,stand,,,
-193.415 -2669.73 672.125,90 92 299,stand,,,
-124.906 -2919.59 648.125,91 77 80 160 299,stand,,,
-390.097 -1810.32 672.125,88 94,stand,,,
-602.653 -1811.79 672.125,93 95 110,stand,,,
-625.616 -1519.54 672.125,94 96 109,stand,,,
-296.927 -1527.86 672.125,95 97 272 273,stand,,,
-235.92 -1677.26 672.125,96 88,stand,,,
103.314 -1968.27 730.125,86 99,stand,,,
201.671 -1973.39 820.125,100 98,stand,,,
258.23 -2085.12 820.125,99 107 195 339,stand,,,
160.659 -2370.72 820.125,102 108 194 195 282,stand,,,
59.0798 -2445.12 816.125,101 103 282,stand,,,
-115.146 -2413.86 816.125,102 104 359,stand,,,
-121.042 -2049.55 816.125,103 105,stand,,,
-101.743 -1871.23 816.125,104 106 281,stand,,,
6.95732 -1877.13 820.125,105 107,stand,,,
29.008 -2132.14 820.125,106 100 108 195,stand,,,
105.468 -2254.81 820.125,107 101 195 341,stand,,,
-875.845 -1531.56 672.125,95 110 112,stand,,,
-899.503 -1816 672.125,109 94 111,stand,,,
-1190.95 -1827.48 674.125,110 119 118,stand,,,
-1104.1 -1510.17 672.125,109 113,stand,,,
-1413.97 -1516.42 672.125,112 114,stand,,,
-1547.65 -1503.46 672.125,113 115,stand,,,
-1544.31 -1657.09 672.125,114 116 266,stand,,,
-1803.83 -1712.77 672.125,115 117 265 120,stand,,,
-1691.69 -1911.63 672.125,116 118 120 127 300 303,stand,,,
-1443.04 -1823.96 674.125,117 119 111 266 267 303,stand,,,
-1244.09 -1775.11 674.125,118 111 267 266,stand,,,
-1912.31 -2014.05 672.125,117 121 127 116,stand,,,
-2063.24 -2154.15 680.125,120 122 129,stand,,,
-2292.55 -2253.82 672.125,121 123 125 124 129 263,stand,,,
-2531.05 -2333.99 672.125,122 124 212 262,stand,,,
-2429.74 -2538.04 680.125,123 125 125 122 262,stand,,,
-2159.86 -2530.59 680.125,124 122 124 126 129,stand,,,
-1920.15 -2529.05 672.125,125 127 129 130,stand,,,
-1744.97 -2311.61 672.125,126 128 120 129 156 117 300 301,stand,,,
-1419.98 -2318.55 672.125,127 155 269 301 156,stand,,,
-1997.38 -2375.07 672.125,125 122 127 126 121,stand,,,
-1790.54 -2762.41 672.125,126 131 153 154 271,stand,,,
-1848.82 -3019.3 672.125,130 132 135 257 304,stand,,,
-1628.23 -3124.85 672.125,131 133 256 135,stand,,,
-1492.61 -3255.53 672.125,132 134 259 135,stand,,,
-1597.34 -3382.79 672.125,133 135 258,stand,,,
-1663.96 -3225.36 672.125,134 131 136 257 132 133,stand,,,
-1700.49 -3290.27 672.125,135 137,stand,,,
-1700.59 -3575.91 768.125,136 138,stand,,,
-1434.05 -3564.78 848.125,137 139 145 305,stand,,,
-1427.55 -3245.58 848.125,138 140 143,stand,,,
-1453.61 -3084.21 848.125,139 141 143 253,stand,,,
-1663.24 -3015.14 848.125,140 142 144,stand,,,
-1799.45 -3127.89 848.125,141 143 144 254 255,stand,,,
-1523.33 -3145.58 848.125,139 142 144 140,stand,,,
-1607.63 -3075.42 848.125,142 143 141,stand,,,
-1210.42 -3567.31 848.125,138 146,stand,,,
-949.185 -3554.69 848.125,147 145 306,stand,,,
-913.717 -3913.75 848.125,146 148 250 251 252 307,stand,,,
-744.895 -3909.98 848.125,147 149 167 163,stand,,,
-744.161 -3686.61 848.125,148 150 163,stand,,,
-751.357 -3454.98 717.165,149 79,stand,,,
-837.164 -3065.87 648.125,79 152 162,stand,,,
-1046.48 -2929.86 672.125,151 153,stand,,,
-1379.22 -2851.52 672.125,152 130 154 157 271 270,stand,,,
-1483.01 -2724.07 672.125,153 130 155 270,stand,,,
-1412.29 -2575.7 672.125,154 128 156,stand,,,
-1526.61 -2434.08 672.125,155 127 128 301,stand,,,
-1228.41 -2971.67 672.125,153 158 270,stand,,,
-1190.28 -3284.47 672.125,159 157,stand,,,
-952.456 -3279.8 654.361,158 79,stand,,,
-129.279 -3164.67 648.125,92 77 78,stand,,,
-481.559 -3113.7 648.125,78 162 297,stand,,,
-657.836 -2991 648.125,161 151 297 349,stand,,,
-656.99 -3787.21 848.125,149 164 148,stand,,,
-305.117 -3803.53 848.125,163 165 172 308,stand,,,
-208.183 -3867.16 848.125,164 166 172,stand,,,
-257.514 -3964.4 848.125,165 167 168,stand,,,
-516.407 -3992.94 848.125,166 148,stand,,,
44.5606 -3993.61 848.125,166 169,stand,,,
304.455 -3953.61 848.125,170 168 309,stand,,,
319.984 -3776.98 848.125,169 171 173 310,stand,,,
125.963 -3741.79 848.125,170 172,stand,,,
-97.8248 -3777.36 848.125,171 165 164 350 351,stand,,,
462.23 -3768.59 848.125,170 174 176 177,stand,,,
528.628 -3632.39 848.125,173 175 176 249 312,stand,,,
542.455 -3498.99 848.125,174 249,stand,,,
600.797 -3771.72 848.125,173 174,stand,,,
478.982 -3951.81 848.125,173 178 311,stand,,,
485.575 -4193.42 744.125,177 179 313,stand,,,
677.884 -4174.61 654.125,178 63,stand,,,
189.057 -3522.71 656.125,181 182,stand,,,
193.138 -3255.16 656.125,180 76 77,stand,,,
15.6129 -3619.41 656.125,180 183 186,stand,,,
-257.297 -3630.86 656.125,182 184 186,stand,,,
-537.797 -3612.75 656.125,183 185,stand,,,
-535.844 -3391.38 648.125,184 79 78,stand,,,
-212.468 -3465.4 648.125,78 183 182,stand,,,
549.783 -2487.36 672.125,83 188 284 286,stand,,,
793.299 -2314.31 672.125,187 189 196 287 345,stand,,,
858.418 -2131.92 672.125,188 6 190 196,stand,,,
778.241 -2078.06 672.125,189 191,stand,,,
587.201 -2081.97 760.125,190 192,stand,,,
449.818 -2081.57 760.125,191 193 337,stand,,,
468.815 -2299.7 820.125,192 194 338,stand,,,
258.406 -2294.15 820.125,193 195 101,stand,,,
198.297 -2251.03 820.125,194 101 100 108 107,stand,,,
1028.97 -2308.28 672.125,189 6 188 211,stand,,,
2065.38 -2779.47 600.125,25 198 38 225,stand,,,
1941.09 -2863.57 600.125,197 23 24 353,stand,,,
2352.8 -2920.26 606.125,38 200,stand,,,
2367.39 -3033.6 553.158,199 49 50 295 296,stand,,,
755.267 -4085.82 600.125,63 202,stand,,,
625.639 -4071.79 600.125,201 203,stand,,,
635.355 -3914.63 600.125,202 64 314,stand,,,
1019.97 -3940.4 600.125,64 205,stand,,,
1153.11 -3954.57 600.125,204 206,stand,,,
1143.23 -4121.9 600.125,62 205 59,stand,,,
830.964 -3102.24 571.231,72 74 68,stand,,,
1225.22 -3058.65 542.435,21 69 68,stand,,,
1924.07 -3153.5 600.125,45 23 210 294 51 354,stand,,,
2131.32 -3171.11 568.355,209 50 51,stand,,,
1150.98 -2416.18 672.125,6 196 283,stand,,,
-2816.51 -2339.18 672.125,123 262 264,stand,,,
26.8604 -2091.36 672.125,86 85 214,stand,,,
303.446 -2094.74 672.125,213 279,stand,,,
2679.15 -3355.58 572.125,48 41,crouch,4.83398 142.877 0,,
2480.36 -3636.37 600.125,55 42 47,stand,19.1656 -92.4664 0,,
1853.23 -3595.88 600.125,45,crouch,5.35034 42.561 0,,
2813.87 -3587.43 600.125,41,crouch,6.04248 144.086 0,,
2857 -2762.13 600.125,39,crouch,2.58728 -136.313 0,,
2687.09 -2402.1 600.125,36,crouch,8.80554 -148.409 0,,
2703.39 -2577.48 600.125,36,crouch,5.18005 149.777 0,,
2383.13 -2589.74 600.125,36,crouch,9.66797 27.1857 0,,
2378.89 -2374.18 600.125,28 36 29,stand,15.3699 89.5166 0,,
2359.49 -2554.8 748.125,33,crouch,4.83398 16.6553 0,,
1937.07 -2545.58 600.125,24 197,stand,20.5444 93.3289 0,,
1776.18 -1912.3 558.125,228 329,stand,23.3075 -179.467 0,,
1381.15 -1921.35 558.125,228 333,stand,34.0137 105.941 0,,
1600.92 -1927.18 558.125,226 227 331,stand,27.1088 -8.53638 0,,
1740.95 -2112.2 592.125,8 9 330,stand,24.3457 21.8408 0,,
1534.04 -1289.38 384.125,1,prone,0.516357 -87.9675 0,,
1883.72 -1379.21 396.125,0,crouch,2.93335 -143.383 0,,
1562.19 -1745.93 384.125,235 233 1 0,stand,22.099 -87.9565 0,,
1684.76 -1820.55 384.125,234 232 0 335,stand,29.5258 -125.596 0,,
1566.24 -1923.69 389.625,233 235 14,stand,27.2791 -179.127 0,,
1454.55 -1804.32 384.125,236 234 232 336,stand,16.4026 136.154 0,,
1292.55 -1956.87 396.125,237 235,crouch,1.72485 23.7579 0,,
1268.5 -1547.18 396.125,236,crouch,3.97156 -42.8906 0,,
1379.13 -2191.64 399.104,18 14 244,crouch,-2.41699 -56.1786 0,,
1929.86 -2202.42 412.125,15 16,prone,2.2467 -146.31 0,,
2024.87 -2445.74 420.698,241,crouch,3.27942 170.53 0,,
1912.83 -2420.03 424.044,16 240 242,stand,12.2607 152.919 0,,
1629.49 -2427.14 428.822,241 243,stand,13.4692 -2.64771 0,,
1550.18 -2431.77 417.511,19 242 18 244,stand,17.9572 -3.51013 0,,
1418.28 -2387.69 419.699,19 238 18 243,stand,10.3601 -91.0492 0,,
1479.13 -3922.13 600.125,57,crouch,1.37878 -40.8032 0,,
1640.88 -4177.38 606.125,58,crouch,3.4552 144.283 0,,
2183.13 -3814.13 600.125,53,crouch,0.692139 -41.8469 0,,
