447
-3572.3 1041.86 -280.157,1 6 234,stand,,,
-3409.63 499.68 -286.281,0 2 3 385,stand,,,
-3197.38 -55.5249 -311.066,1 40 3,stand,,,
-3077.12 300.949 -308.931,1 4 2,stand,,,
-2870.47 335.084 -306.875,3 5 40 369,stand,,,
-2851.7 658.72 -306.875,4 41 368 370,stand,,,
-3026.3 1228.49 -306.096,0 51 7 368 386 387,stand,,,
-3548.84 1637.48 -306.871,8 52 6 234 390,stand,,,
-3892 2037.18 -339.122,7 9 390,stand,,,
-4026.34 2617.38 -335.687,8 10,stand,,,
-4368.66 3018.89 -307.732,9 11 248 272,stand,,,
-4422.65 3570.46 -296.75,10 228 271 270 272,stand,,,
-2383.98 3700.72 -314.977,61 210 226 273,stand,,,
-1813.04 3721.01 -294.095,14 210 209 275 276,stand,,,
-1366.33 3818.54 -167.664,13 15 276,stand,,,
-905.812 3852.21 -28.47,14 69 208 278,stand,,,
-394.305 3715.57 151.519,17 142 145 146 278,stand,,,
-86.5852 4097.95 139.453,16 18 279 291,stand,,,
488.401 4137.98 145.831,17 19 72 291 292,stand,,,
853.023 4103.21 64.9354,18 230 232,stand,,,
1765.02 3664.91 25.4692,21 231 293 294,stand,,,
1526.74 3325.59 128.886,20 76 79 220 293 294,stand,,,
966.572 1878.98 141.555,81 213 214 218 221 302 303 306,stand,,,
1079.12 1374.37 147.557,24 213 214 306 310,stand,,,
1397.51 1041.36 80.6408,23 159 158,stand,,,
1717.06 95.3206 60.7526,26 127 157 323 325,stand,,,
1589.05 -478.661 77.9703,25 27 97 320 322,stand,,,
1220.83 -920.017 110.491,26 28 97 320,stand,,,
649.029 -886.866 82.6351,27 29 96 89,stand,,,
256.168 -848.426 81.962,28 30 89,stand,,,
-296.189 -756.159 57.6662,29 31,stand,,,
-727.541 -678.236 43.125,30 32 93 338 339,stand,,,
-1086.67 -556.764 -5.07388,31 359,stand,,,
-1056.51 -110.924 -70.5436,353 352 359 358 357 351,stand,,,
-1102.98 444.951 -150.117,35 352 356 355,stand,,,
-1173.36 668.63 -259.928,34 192 360,stand,,,
-1716.4 745.028 -312.904,112 198 199 192 194 38,stand,,,
-2120.24 410.583 -306.769,38 49 198 199,stand,,,
-2083.65 161.225 -307.322,37 39 36,stand,,,
-2288.45 108.713 -307.559,38 40 49,stand,,,
-2759.06 -42.4535 -311.296,39 2 4 384,stand,,,
-2533.73 844.096 -306.875,5 48 199 201 367,stand,,,
-2755.99 1160.79 -306.875,43 367,stand,,,
-2550.6 1203.86 -171.875,42 200 372,stand,,,
-2615.65 1035.13 -171.875,200 373 374 377,stand,,,
-2440.11 572.099 -171.875,377 381 383,stand,,,
-2354.16 211.249 -171.875,47 381,stand,,,
-2510.49 181.262 -244.875,46 48 382,stand,,,
-2536.83 307.599 -306.875,47 41 49,stand,,,
-2341.31 337.694 -306.875,48 37 39 364 365,stand,,,
-2344.8 1377.55 -292.895,51 186 187 199,stand,,,
-2674.33 1417.28 -308.093,50 6 185 186 52 387,stand,,,
-3030.78 1666.77 -311.548,7 53 185 51 387 388 389,stand,,,
-2863.1 2155.93 -305.766,52 54 60 185 394,stand,,,
-3350.65 2150.11 -326.972,53 253 388 390,stand,,,
-3412.52 2547.15 -307.075,253 252 258 259,stand,,,
-3201.19 3252.71 -307.075,57 224 227 266,stand,,,
-3034.17 3239.46 -307.075,56 58 59 261 262,stand,,,
-2837.49 3521.78 -307.075,57 225 264 262,stand,,,
-3001.04 2977.24 -319.12,57 60 61 240 393,stand,,,
-2897.2 2479.47 -312.678,59 53 241,stand,,,
-2455.86 3135.03 -310.464,59 12 62 240,stand,,,
-1942.89 3163.8 -283.328,61 63 240,stand,,,
-1450.59 3294.85 -170.917,62 64 209,stand,,,
-1073.79 3067.32 -122.123,63 69 153 184 211,stand,,,
-1045.17 2725.92 -123.875,66 148 403 404,stand,,,
-983.274 2561.71 -123.875,65 67 154 410,stand,,,
-744.236 2728.4 -116.189,66 113 68 136 184,stand,,,
-666.605 2999.18 -77.7266,70 67 184,stand,,,
-788.394 3428.97 41.5158,64 15 144 208,stand,,,
-535.504 2868.87 5.125,68 143,stand,,,
449.299 3501.26 149.511,72 73 80 142 215 287 290,stand,,,
608.078 3891.35 178.567,71 18 289 290 80 73 292,stand,,,
883.332 3217.28 135.627,71 74 80 216 72,stand,,,
1028.7 3173.58 138.477,73 75 79 216 297 300,stand,,,
1087.14 3436.08 146.125,74 76 78 296,stand,,,
1323 3398.4 146.125,75 77 21 296,stand,,,
1388.43 3834.28 146.125,76,stand,,,
1141.86 3878.7 146.125,75 233,stand,,,
1367.57 3130.41 144.301,21 74 220 300,stand,,,
943.688 3644.17 146.125,73 71 233 72 292,stand,,,
534.768 1647.28 119.846,22 82 137 170 196 214,stand,,,
424.602 1409.94 190.125,81 123 196 414,stand,,,
304.563 1051.07 190.125,105 106 168 415 416 419 423,stand,,,
-162.306 407.62 138.706,85 167 174 177 332,stand,,,
-93.5254 211.718 141.125,84 86 118,stand,,,
-126.94 -78.3264 116.456,85 87 327 328 329 332,stand,,,
125.966 -131.805 117.988,88 171 326 86 329 328,stand,,,
455.085 -283.448 89.7639,87 89 98 160 96 326 329,stand,,,
297.017 -661.968 75.2611,88 29 90 96 28 329,stand,,,
89.4384 -610.712 75.625,89 239 236 342,stand,,,
-474.335 -428.018 75.625,92 237 238 340 341,stand,,,
-631.616 -372.199 43.625,91 93 334 333 335,stand,,,
-662.354 -490.501 43.625,92 31 94 337,stand,,,
-894.394 -438.041 -76.875,93 95 343 344,stand,,,
-794.162 -181.335 -76.875,94 346 345 344 353,stand,,,
882.158 -574.439 73.717,89 28 97 98 88,stand,,,
1312.84 -641.019 96.1126,96 26 317 27 320,stand,,,
980.984 -268.688 57.4901,96 88 99 317 316 319 325,stand,,,
1058.73 229.394 56.7352,98 157 158 160 315 316 317 319,stand,,,
837.024 691.546 46.125,101 156 163,stand,,,
668.102 743.122 38.125,100 102 103 162 440,stand,,,
719.755 942.418 38.125,101 442 441 443,stand,,,
440.573 632.065 38.125,101 161,stand,,,
776.557 423.927 190.125,163 165,stand,,,
659.234 925.064 190.125,83 126 166 426 437,stand,,,
393.149 943.145 190.125,83 169 415,stand,,,
257.61 612.165 318.125,108 109 169 181 429,stand,,,
193.196 816.583 318.125,107 427 428,stand,,,
244.375 481.741 318.125,107 110 111,stand,,,
12.6075 564.653 318.125,109 176,stand,,,
460.882 407.716 316.125,109 180 430 431 432,stand,,,
-1687.47 1042.33 -334.871,36 193 203 202 192,stand,,,
-592.348 2242.99 -106.455,67 114 207 212,stand,,,
-487.486 1876.15 -122.095,113 138 197 411,stand,,,
-915.703 1610 -389.383,116 195 197,stand,,,
-803.222 1357.49 -316.096,188 115 195 361,stand,,,
-626.951 506.101 31.1823,174 189 331 330,stand,,,
275.643 129.628 149.125,85 171 235 326,stand,,,
813.18 700.257 318.125,178,stand,,,
663.604 1041.7 319.125,183,stand,,,
857.715 854.53 319.125,183,stand,,,
20.1549 1362.37 143.368,196 411 412 413,stand,,,
646.048 1356.95 190.125,82 124 308,stand,,,
594.942 1188.53 190.125,123 307 309,stand,,,
951.636 1047.95 190.125,126 309,stand,,,
873.109 825.168 190.125,125 105,stand,,,
1787.69 427.881 69.5763,25 324 158,stand,,,
-992.906 2487.88 6.125,405 407 406 129 409,stand,15.8191 -121.104 0,,
-949.301 2680.4 6.125,130 128,crouch,18.0713 113.839 0,,
-1049.14 2856.16 6.125,129 408,crouch,9.99084 -113.941 0,,
-3020.93 3318.03 -139.075,132 265 135 268,stand,14.0833 33.809 0,,
-2695.5 3345.24 -134.744,131 134 135 267,stand,13.5724 9.04583 0,,
-2620.42 3692.2 -299.108,134 226,climb,-85 -80.2236 0,,
-2616.54 3696.47 -147.579,133 132,climb,56.6357 -82.4758 0,,
-2825.15 3495.13 -139.075,132 131,stand,14.7778 133.23 0,,
-429.464 2723.83 -51.5951,67 141 212,stand,20.5444 155.462 0,,
212.187 1865.31 58.5441,81 138 139,stand,35.744 149.584 0,,
-17.3177 1893.19 -28.9776,137 114 413 212,stand,30.564 174.622 0,,
