177
2043 3223 48.125,1,stand,,,
1831.54 3198.69 48.125,0 2 141,stand,,,
1771.53 3109.12 48.125,1 3 4,stand,,,
1614.05 3055.79 48.125,2 4 5 48 15,stand,,,
1802.37 2907.46 48.125,3 15 52 2 48,stand,,,
1294.6 2914.98 48.125,3 6 133 47,stand,,,
1010.56 2856.75 48.125,5 47 131 132,stand,,,
1152.23 2441.07 48.1784,8 8 131,stand,,,
1113.75 2379.53 48.4586,7 7 9,stand,,,
1283.64 2192.96 49.2232,8 10 11,stand,,,
1155.48 1964.01 48.4915,9 11 16 43 170,stand,,,
1396.81 2078.67 48.125,9 12 10,stand,,,
1568.91 2137.36 48.125,11 13,stand,,,
1811.1 2217.06 48.125,12 14 148,stand,,,
1782.95 2464.88 48.125,13 15 142,stand,,,
1746.15 2627.32 48.1104,14 4 48 49 52 3,stand,,,
988.8 1759.26 39.3681,10 17 43 168,stand,,,
898.079 1482.12 48.0862,16 18 38,stand,,,
875.185 1205.34 48.0212,17 19 82,stand,,,
874.6 969.342 48.125,18 20 28 36 82,stand,,,
1099.8 876.364 48.125,19 21 26 27,stand,,,
1418.52 982.567 48.125,20 22 26 23 164,stand,,,
1591.97 1018.84 48.125,21 23 80 26,stand,,,
1591.72 729.26 48.125,22 24 26 21,stand,,,
1565.03 553.248 48.125,23 25 79,stand,,,
1339.89 548.266 49.4065,24 26 78 93,stand,,,
1350.5 803.367 48.125,21 25 23 20 22 92,stand,,,
1013.83 729.909 48.125,20 28 36 92,stand,,,
890.876 723.648 48.8701,27 33 34 19,stand,,,
591.601 364.798 60.875,30 125,stand,,,
602.413 491.391 60.4593,29 31 32,stand,,,
723.719 494.235 59.7507,30 32,stand,,,
705.415 640.985 51.0084,31 33 30,stand,,,
820.615 690.08 48.804,32 28 36,stand,,,
906.734 636.255 49.8304,28,stand,,,
570.52 879.728 49.125,36 126 127,stand,,,
730.906 864.001 49.125,35 19 33 27,stand,,,
586.109 1521.44 53.6003,38 39 128,stand,,,
797.224 1536.13 48.67,37 17,stand,,,
390.375 1611.66 58.9374,37 40,stand,,,
321.187 1847.62 50.6148,39 41,stand,,,
394.033 2072.21 56.2713,40 42 44,stand,,,
632.933 2021.41 50.9029,41 43,stand,,,
854.963 2005.5 53.47,42 10 16 129,stand,,,
471.238 2366.12 59.7767,41 45,stand,,,
532.644 2551.39 63.9027,44 46 130,stand,,,
834.357 2567.29 54.4027,45 47 129,stand,,,
989.059 2683.33 48.125,46 6 131 5,stand,,,
1623.82 2835.06 48.125,3 15 4,stand,,,
2056.03 2972.15 48.125,15 50,stand,,,
2112.76 2853.73 48.125,49 51 52 153,stand,,,
2284.9 2602.65 48.0569,50 53 59 151 153,stand,,,
1954.6 2722.9 48.125,15 50 4,stand,,,
2149.56 2278.61 48.0859,51 54 145 150 151,stand,,,
2355.04 1878.48 47.5598,53 55 56,stand,,,
2557.16 1988.49 50.9365,54 57 56 58,stand,,,
2460.31 1613.44 52.476,54 57 55 163,stand,,,
2744.78 1723.83 50.9572,55 56 162,stand,,,
2435.8 2271.85 48.125,55 151 159,stand,,,
2470.18 2623.46 47.3385,51 60 66,stand,,,
2486.87 2753.57 48.0464,59 71 71 152,stand,,,
2928.79 2260.74 48.125,64 65 159,stand,,,
3014.42 2090.28 54.4085,63 157 158,stand,,,
2997.03 2145.99 52.2499,62 64,stand,,,
2972.71 2205.98 49.4658,63 61,stand,,,
2832.97 2503.88 48.0374,61 67,stand,,,
2747.8 2689.17 48.125,67 59 73,stand,,,
2779.92 2589.36 48.125,65 66,stand,,,
2381.92 3499.16 52.125,69,stand,,,
2442.63 3356.5 52.125,68 70,stand,,,
