313
110.255 452.885 168.123,1 7 14 12,stand,24.1864 101.877 0,,
132.694 576.067 168.123,0 2 5 6,stand,31.6901 157.16 0,,
-0.564437 681.052 168.123,1 3 6,stand,26.2024 61.0792 0,,
139.501 827.302 168.123,2 4 6,stand,32.4756 7.99876 0,,
221.672 834.606 168.123,3 5,stand,25.7574 -68.3782 0,,
261.229 714.231 168.123,4 1,stand,39.1937 -130.528 0,,
131.343 736.81 168.123,1 3 2,stand,19.9347 73.0598 0,,
-224.706 490.274 168.123,0 8,stand,20.8301 -120.64 0,,
-271.319 352.361 168.123,7 9 10,stand,30.4596 117.186 0,,
-324.304 406.629 168.123,8,stand,27.4384 132.413 0,,
-245.548 193.756 168.123,8 11,stand,17.5836 47.566 0,,
-85.8801 154.536 168.123,10 12,stand,19.1492 14.9751 0,,
61.4898 343.511 168.123,11 13 0,stand,26.6528 -37.7703 0,,
216.226 251.361 168.123,12 14 24 38,stand,19.0393 -39.1161 0,,
391.829 373.27 168.123,13 0 15 23 24,stand,22.2858 -165.882 0,,
624.032 276.442 168.123,14 16 43,stand,23.9667 -92.5316 0,,
757.058 199.492 168.123,15 17 44,stand,21.1652 -19.7417 0,,
902.849 166.619 168.123,16 18,stand,20.0446 -10.1067 0,,
961.589 387.229 168.123,17 19,stand,16.6882 84.0736 0,,
622.061 495.811 168.123,18 20,stand,19.1492 112.517 0,,
584.395 602.571 168.123,19 21 23,stand,32.5854 150.925 0,,
590.264 727.517 168.123,20 22,stand,28.1085 103.333 0,,
469.043 769.266 168.123,21 23 231,stand,22.6208 162.461 0,,
440.357 633.584 168.123,22 20 14,stand,17.8033 -87.791 0,,
401.952 246.263 168.125,14 13 25,stand,21.0553 109.49 0,,
341.097 38.2166 296.125,24 26 31,stand,20.495 -108.319 0,,
278.638 18.36 296.125,25 27 28 29 31,stand,28.2184 134.094 0,,
254.301 220.752 296.125,26 28,stand,20.6049 -130.72 0,,
118.78 169.285 296.125,27 26,stand,31.8054 165.675 0,,
242.765 -62.3413 296.125,26 30,stand,36.3977 166.938 0,,
138.5 -39.0725 296.125,29 31,stand,32.1405 167.163 0,,
358.877 -88.5232 296.125,30 26 25 32 33,stand,17.1332 68.874 0,,
637.983 -139.942 296.125,31,stand,21.275 3.69762 0,,
420.676 -20.9771 296.125,31 34,stand,23.1812 54.3171 0,,
537.092 144.655 296.125,33 35,stand,28.2184 -96.0802 0,,
703.952 122.064 296.125,34 36 37,stand,26.6528 66.9734 0,,
693.89 311.552 296.125,35,stand,22.8461 113.001 0,,
840.266 26.5772 296.125,35,stand,17.0233 -30.0853 0,,
161.525 -258.266 168.125,13 39,stand,21.6156 -86.7528 0,,
356.727 -322.826 169.718,38 40,stand,35.722 73.4993 0,,
484.429 -109.462 168.125,39 41 45,stand,16.908 70.9285 0,,
440.304 -6.16483 168.125,40 42,stand,25.0873 72.3841 0,,
492.049 106.922 168.125,41 43,stand,30.2344 19.5234 0,,
574.522 111.543 168.125,42 15,stand,23.7415 74.3946 0,,
763.012 51.1253 168.125,16 45 46,stand,23.5162 -142.184 0,,
645.383 -105.5 168.125,44 40,stand,22.8461 96.4222 0,,
863.149 -10.0799 144.125,44 47,stand,29.0039 167.498 0,,
783.63 -220.686 32.125,46 48,stand,39.0839 174.332 0,,
631.881 -216.563 16.125,47 49 50,stand,19.259 -130.127 0,,
591.459 46.8069 16.125,48 50 54,stand,27.5482 59.5466 0,,
714.64 99.061 16.125,49 51 48,stand,27.8833 81.3819 0,,
782.633 217.536 16.125,50 52,stand,11.9806 53.3888 0,,
755.214 355.918 16.125,51 53,stand,23.5162 84.2933 0,,
767.88 439.444 14.7686,52 269,stand,24.527 82.2773 0,,
511.784 158.876 16.125,49 55 57,stand,12.431 116.467 0,,
496.931 324.522 16.125,54 56,stand,19.0393 156.787 0,,
311.633 364.268 13.6673,55,stand,22.6208 153.425 0,,
371.106 94.6065 16.125,54 58 59,stand,22.1759 -165.849 0,,
118.131 238.546 16.125,57,stand,23.9667 165.263 0,,
313.213 -204.623 14.9124,57 60 62,stand,16.463 -22.3949 0,,
286.705 -295.485 14.1072,59 61 62 125,stand,27.7734 67.6435 0,,
154.271 -509.867 -12.7709,60 62 63,stand,28.6688 -161.333 0,,
161.428 -245.668 12.8404,61 60 59 239,stand,20.6049 -0.219009 0,,
124.714 -870.507 -103.858,61 64 100 309,stand,20.8301 -71.8554 0,,
74.523 -1283.01 -157.351,63 65 100 309,stand,18.8141 -94.8113 0,,
119.337 -1511.23 -152.793,64 66 83 104,stand,22.9559 -120.459 0,,
-81.7478 -1799.58 -191.217,65 67 103 104,stand,20.8301 -127.067 0,,
-124.597 -2237.57 -164.298,66 68 82 83 101 102,stand,15.4523 -90.6694 0,,
-12.6338 -2451.63 -155.875,67 69 82,stand,24.8621 -96.8273 0,,
