190
-1086 1206 146.125,67 66 69,stand,,,
542 2246 -39.875,166,stand,,,
682 714 -39.875,40,stand,,,
974 -98 -47.875,157 189,stand,,,
-450 -798 -39.875,174,stand,,,
-314 -1666 -167.863,142 143,stand,,,
-374 -1942 -167.863,139 140,stand,,,
-770.408 -502.828 -39.875,9 8 10 117 133,stand,,,
-757.73 -668.31 -59.0474,9 7 10 133,stand,,,
-902.496 -1026.41 -73.3833,8 7 123 130,stand,,,
-582.355 -545.787 -47.8807,7 8 11 13 177,stand,,,
-45.1195 -488.551 -39.875,10 12 13,stand,,,
237.286 -274.747 -39.875,11 17 21,stand,,,
30.5259 -595.483 -47.8794,11 10 14 15 179,stand,,,
16.9991 -769.687 -39.875,13 16 165,stand,,,
404.665 -670.638 -47.875,16 13 156,stand,,,
406.571 -802.83 -39.875,14 15 165,stand,,,
227.163 410.888 -39.875,12 18 20 24 27,stand,,,
-7.76039 411.777 -39.875,17 19,stand,,,
-132.795 412.712 0.125,18 104,stand,,,
332.493 567.571 -39.875,17 21 24 168,stand,,,
346.24 -276.299 -47.875,20 12 22 24,stand,,,
533.134 -413.326 -39.875,21 23 155 156,stand,,,
549.154 180.749 -39.875,22 24 25,stand,,,
441.101 307.613 -47.875,23 20 17 21 27,stand,,,
768.681 293.358 -47.875,23 26,stand,,,
871.429 405.122 -47.875,25 27 28,stand,,,
632.678 507.944 -47.875,26 24 17,stand,,,
1032.05 404.447 -114.285,26 29,stand,,,
1253.51 412.121 -114.276,28 30 31 160,stand,,,
1218.33 -36.5491 -52.0296,29 157 153,stand,,,
1150.22 780.508 -151.875,29 32 186,stand,,,
1367.79 1004.25 -151.875,31 33,stand,,,
1382.19 1379.68 -159.875,32 34 35,stand,,,
1204.1 1307.37 -159.875,33 35,stand,,,
1090.98 1406.86 -159.875,34 36 33,stand,,,
918.657 1416.55 -47.875,35 37,stand,,,
766.639 1409.67 -47.875,36 38 48 167 184,stand,,,
567.978 1052.85 -47.875,37 39 46 48 184,stand,,,
566.023 957.271 -39.875,38 40,stand,,,
553.512 763.073 -39.875,39 41 42 2 168,stand,,,
640.617 822.009 -39.875,40 172,stand,,,
358.54 770.081 -39.875,40 44,stand,,,
404.355 957.34 -39.875,44 45,stand,,,
350.716 896.727 -39.875,42 43,stand,,,
406.638 1012.15 -8.875,43 46,stand,,,
407.93 1086.64 -51.875,45 38 47 48,stand,,,
200.317 1362.71 -47.875,46 48 54,stand,,,
502.282 1372.04 -36.875,46 38 47 37 49,stand,,,
502.351 1451.92 -75.875,48 50,stand,,,
502.742 1650.92 -75.875,49 51,stand,,,
500.238 1756.27 -36.875,50 52 167,stand,,,
229.237 1736.23 -47.875,51 53 166,stand,,,
247.837 1596.96 8.125,54 52 55,stand,,,
249.937 1491.12 8.125,53 47 55,stand,,,
148.913 1550.04 8.125,53 54 56 57,stand,,,
-606.988 1521.62 8.125,55 79 80 84,stand,,,
-19.535 1445.36 8.125,55 58,stand,,,
-20.4164 1315.89 8.125,57 59,stand,,,
-156.305 1313.62 8.125,58 60,stand,,,
-329.679 1314.9 146.125,59 61,stand,,,
-417.43 1366.63 146.125,60 62 64,stand,,,
-398.624 1594.41 146.125,61 63,stand,,,
-42.7116 1601.87 146.125,62,stand,,,
-529.168 1371.7 146.125,61 65 66,stand,,,
-530.811 1644.78 146.125,64 70,stand,,,
-536.399 1207.02 146.125,64 67 0,stand,,,
-785.094 1182.09 146.125,66 0 68,stand,,,
-776.782 982.935 146.125,67,stand,,,
-1075.02 1593.05 146.125,0 70 71,stand,,,
-987.38 1655.1 146.125,69 65,stand,,,
-1170.1 1600.69 146.125,69 72,stand,,,
-1311.39 1604.05 66.125,71 73,stand,,,
-1388.3 1542.16 66.125,72 74,stand,,,
-1379.67 1392.87 0.124999,73 76 77 99,stand,,,
-1604.79 1557.99 0.124999,76,stand,,,
-1596.04 1364.25 0.124667,75 74 77,stand,,,
-1114.94 1466.68 8.125,74 76 78 80 81,stand,,,
-898.855 1647.97 8.125,77 79 81,stand,,,
-541.204 1653.92 8.125,78 56 84,stand,,,
-701.782 1403.97 8.125,56 77 84,stand,,,
-936.107 1261.32 8.125,77 78 82,stand,,,
-902.244 1203.76 8.125,81 83,stand,,,
-788.764 1228.93 8.125,82 84 85,stand,,,
-531.284 1186.31 8.125,83 79 56 80,stand,,,
-788.536 933.986 8.125,83 86 101,stand,,,
-1069.12 777.765 0.125,85 87 100 114,stand,,,
-1309.39 441.707 0.125,86 88 96 109 114 180,stand,,,
-997.966 -55.0604 0.124997,87 89 107 182,stand,,,
-1215.08 9.76289 0.125,88 90 180,stand,,,
-1243.77 -45.698 28.125,89 91,stand,,,
-1320.58 -148.484 -10.8408,90 92 119 120,stand,,,
-1536.04 -57.8512 -17.8331,91 93 120,stand,,,
-1534.53 134.438 -3.91844,92 94,stand,,,
-1739.17 275.063 0.124998,93 95 97,stand,,,
-1457.61 441.317 0.124998,94 96 97,stand,,,
-1370.01 442.057 28.125,95 87,stand,,,
-1680.31 664.205 0.124997,94 95 98,stand,,,
-1618.79 853.427 0.124997,97 99 114,stand,,,
-1487.21 1100.41 0.124997,98 74 100,stand,,,
-1042.38 1017.88 0.124997,99 86 115,stand,,,
-610.098 899.462 0.124997,85 102,stand,,,
-373.073 821.096 0.124997,101 103,stand,,,
-308.235 521.98 0.124997,102 104 181,stand,,,
-382.692 401.2 0.124997,103 19 105 113 181,stand,,,
-436.24 175.958 0.124997,104 106 107,stand,,,
-664.48 -10.9637 0.124997,105 107 182,stand,,,
-769.383 -93.3519 0.124997,106 88 108 116 105,stand,,,
-816.839 218.618 0.124997,107 109 112 113,stand,,,
-1049.86 363.196 0.124997,108 110 87 115,stand,,,
-878.468 659.979 0.124997,109 111 115 113,stand,,,
-544.401 499.386 0.124997,110 112 113 115,stand,,,
-565.713 232.331 0.124997,108 111 113,stand,,,
-493.462 422.771 0.124997,111 104 112 115 108 110 115,stand,,,
-1301.06 886.964 0.124997,87 98 86,stand,,,
-797.04 731.977 0.124914,110 100 111 113 109 113,stand,,,
-772.112 -215.458 0.125,107 117,stand,,,
-768.469 -358.446 -39.875,116 7 118,stand,,,
-950.593 -333.517 -40.0967,117 119,stand,,,
-1151.11 -240.302 -13.8652,118 91 120,stand,,,
-1231.51 -364.824 -45.8142,119 91 121 92,stand,,,
-1233.18 -433.408 -39.875,120 122,stand,,,
-1110.07 -540.636 -39.875,121 123 124,stand,,,
-1105.54 -921.233 -39.875,122 124 9 130,stand,,,
-1044.21 -631.992 -39.875,123 122 125,stand,,,
-1272.09 -762.691 -39.875,124 126,stand,,,
-1246.99 -568.35 98.125,125 128,stand,,,
-1195.85 -612.909 98.125,128,stand,,,
-1194.78 -458.485 98.125,127 126 129,stand,,,
-978.723 -521.956 98.125,128,stand,,,
-927.948 -1180.21 -97.8195,123 9 131 134,stand,,,
-766.26 -1291.53 -154.043,130 132 134 145,stand,,,
-663.081 -1055.59 -70.4708,131 133,stand,,,
-655.491 -807.878 -59.8127,8 7 132,stand,,,
-896.065 -1391.05 -155.94,131 135 130 136 140,stand,,,
-831.765 -1549.3 -172.77,134 136 140 143 146,stand,,,
-779.462 -2011.62 -175.807,135 137 140 134,stand,,,
-495.13 -2146.56 -175.877,136 138,stand,,,
74.7309 -2104.77 -172.275,137 139 141,stand,,,
40.8787 -1945.31 -173.494,138 6 140 141,stand,,,
-645.746 -1942.29 -167.863,6 136 135 139 134,stand,,,
178.634 -1657.17 -168.535,139 138 142 146 147 164,stand,,,
-73.2557 -1652.89 -167.863,141 5,stand,,,
-625.818 -1658.19 -167.863,5 135 144,stand,,,
-570.972 -1588.34 -167.863,143 145 146,stand,,,
-463.754 -1349.74 -173.638,144 131 146 164,stand,,,
181.029 -1446.29 -168.448,145 141 147 148 164 144 135,stand,,,
436.695 -1445.34 -159.244,141 146 149,stand,,,
367.257 -1199.73 -153.309,146 149 164,stand,,,
649.672 -1312.75 -134.932,148 147 150,stand,,,
998.402 -1377.02 -87.2554,149 151,stand,,,
1211.54 -1100.49 -47.875,150 152 161,stand,,,
1158.59 -550.171 -47.875,151 153 154 157 162 189,stand,,,
1247.21 -426.578 -47.875,152 30,stand,,,
829.767 -485.057 -47.875,152 155 189,stand,,,
651.535 -603.327 -47.875,154 22 156,stand,,,
492.261 -597.595 -47.875,155 22 15,stand,,,
1054.53 -245.468 -47.875,152 30 3,stand,,,
1549.53 465.661 -123.7,159,stand,,,
1622.07 545.142 -134.467,158 160,stand,,,
1349.52 688.648 -152.551,159 29,stand,,,
1044.38 -950.956 -47.875,151 162,stand,,,
1007.34 -700.853 -47.875,161 152,stand,,,
168.274 -1013.12 -39.875,164 165,stand,,,
168.159 -1232.04 -168.894,163 148 145 146 141,stand,,,
174.878 -863.568 -39.875,14 16 163,stand,,,
560.778 2017.05 -39.875,1 167 52,stand,,,
723.39 1730.77 -47.875,166 37 51,stand,,,
498.427 608.621 -39.875,40 20,stand,,,
422.362 788.106 98.125,170,stand,,,
416.159 688.442 98.125,169 171,stand,,,
648.891 682.107 98.125,170 173,stand,,,
762.375 818.673 26.125,41 173,stand,,,
795.296 653.51 98.125,171 172,stand,,,
-325.51 -808.574 -39.875,4 175,stand,,,
-320.437 -715.78 -39.875,174 176 178,stand,,,
-437.291 -704.239 -39.875,175 177,stand,,,
-449.828 -606.547 -47.8953,176 10,stand,,,
-209.837 -695.371 -47.8978,175 179,stand,,,
-204.599 -623.697 -47.911,178 13,stand,,,
-1302.24 155.584 0.124997,87 89,stand,,,
-352.072 40.026 0.124999,104 103 182,stand,,,
-510.526 -67.9954 0.124999,181 106 88,stand,,,
858.44 1184.69 -114.943,184 185 188,stand,,,
786.853 1188.06 -43.875,183 38 37,stand,,,
871.471 926.213 -116.839,183 186,stand,,,
978.687 929.99 -151.875,185 31 187,stand,,,
1051.1 1029.94 -151.875,186 188,stand,,,
962.531 1151.09 -151.875,187 183,stand,,,
929.779 -590.343 -47.875,3 154 152,stand,,,
