229
580.842 -290.41 -7.875,1 3 111 205 204 206,stand,,,
510.395 87.7001 -5.22173,0 2 7 110 112,stand,,,
37.974 -148.441 -7.875,1 6 100 110,stand,,,
135.299 -406.476 -7.875,4 0 93 111 201 204,stand,,,
44.7471 -347.241 -7.875,3 201 207,stand,,,
-330.09 -338.334 0.124998,6 93 208,stand,,,
-410.348 -238.772 -3.875,2 5 83 95 100 198 208 209,stand,,,
507.121 762.037 -4.30096,1 8 9 113 178,stand,,,
507.177 1111.87 -7.89037,7 10 113 122 13,stand,,,
404.903 807.351 0.123831,7,crouch,0.811768 -46.214 0,,
582.869 1218.48 6.1216,8 11 14,stand,,,
580.656 1537.22 24.125,10 12 14 192,stand,,,
199.241 1543.27 0.124998,11 13 15 117,stand,,,
398.347 1357.46 0.0207972,14 12 119 8 192 202,stand,,,
595.516 1357.82 24.1192,10 13 11 192,stand,,,
86.1118 1759.09 -5.07339,12 16 18 117 126 159 202,stand,,,
-217.562 1765.47 0.125,15 17 114 120 126,stand,,,
-215.645 2033.07 0.125,16 18 19 21 158,stand,,,
89.6189 2174.56 -7.875,19 15 17 22 158 160 159,stand,,,
-164.669 2425.84 0.12499,18 17 20 158 160,stand,,,
-424.003 2419.74 136.125,19 24,stand,,,
-368.875 1941.13 2.74665,17,crouch,5.43152 37.5732 0,,
-368.875 2344.88 1.53427,18,crouch,6.00281 -43.9233 0,,
-508.712 1788.74 136.125,24 35 162 164,stand,,,
-512.045 2424.73 136.125,23 20 25 55,stand,,,
-1030.69 2368.79 136.125,24 27 26 170,stand,,,
-1370.11 2512.25 130.123,25 27 28 31 32 168,stand,,,
-1354.4 2354.83 136.125,25 26 28,stand,,,
-1554.92 2629.91 122.445,26 27 29 74 168 169,stand,,,
-2152.2 2623.82 143.419,30 28 31,stand,,,
-2321.88 2652.88 141.778,29,crouch,2.73438 -23.9337 0,,
-2158.18 2458.9 138.125,29 32 26,stand,,,
-1889.44 2220.07 138.125,31 26 33 169,stand,,,
-1896.96 1828.97 136.125,32 34 60 193,stand,,,
-2157.24 1818.72 136.125,33 60 56,stand,,,
-861.988 1834.31 136.125,23 54 163 164 224 225 226 223,stand,,,
-865.199 1635.26 136.125,37 171 174 175 225,stand,,,
-869.848 1188.48 136.125,36 38 39 174,stand,,,
-930.875 1101.62 136.125,37,crouch,73.2721 42.2809 0,,
-812.324 1048.29 136.125,37 40 176,stand,,,
-876.105 735.497 136.125,42 41 39 172 173,stand,,,
-930.875 1020.38 136.125,40,crouch,1.38857 -82.4689 0,,
-865.835 430.781 136.125,40 43 53 173,stand,,,
-979.045 436.036 136.125,42 44 45,stand,,,
-1131.92 329.126 136.125,43 45 46 48 49 52,stand,,,
-1271.39 488.875 136.125,43 44 46 49,climb,22.3395 89.9451 0,,
-1291.08 122.933 136.125,47 45 44 49,stand,,,
-1534.2 121.44 64.125,46 78,stand,,,
-1095.4 -51.3875 136.125,44 87 88,stand,,,
-993.526 324.289 136.125,50 44 46 45,stand,,,
