303
3642.99 -3715.84 -143.875,1 2,stand,,,
3695.65 -3617.41 -143.875,0 2 252,stand,,,
3440.94 -3674.84 -137.815,0 3 1 4 252,stand,,,
3326.6 -3776.1 -143.875,2 244 294 301,stand,,,
3497.3 -3456.49 -143.875,2 5 253,stand,,,
3436.93 -3279.17 -143.875,4 6 7,stand,,,
3245.85 -3324.09 -143.875,5,stand,,,
3463.67 -3168.63 -139.209,5 8 10 9,stand,,,
3155.67 -3012.9 -135.537,7 9 10,stand,,,
3247.42 -2857.21 -133.143,8 10 7,stand,,,
3544.85 -2988.39 -126.209,9 7 8 11 188 258 259,stand,,,
3574.82 -2883.04 -121.004,10 12 187 186,stand,,,
3468.55 -2694.27 -123.324,11 13 187,stand,,,
3551.81 -2577.01 -75.875,12 14,stand,,,
3604.16 -2400.77 -72.2523,13 15,stand,,,
3727.63 -2298.72 -66.9262,14 16 19 17 20,stand,,,
3853.57 -2174.92 -57.1425,15 17 19,stand,,,
4055.64 -2279.77 -57.6439,16 19 15 18,stand,,,
4122.28 -2442.63 -67.741,19 17 39 38,stand,,,
3965.78 -2382.25 -68.6641,17 15 16 18,stand,,,
3818.25 -2424.49 -63.875,15 21,stand,,,
4054.73 -2579.14 72.125,20 22,stand,,,
3989.77 -2689.77 72.125,21 23,stand,,,
4159.5 -2807.87 72.125,22 24,stand,,,
4101.75 -2894.98 72.125,23 25 27 28,stand,,,
4054.89 -2950.58 72.125,24 26,stand,,,
3880.71 -2819.45 8.125,25 29,stand,,,
4319.31 -2886.45 72.125,24 265,stand,,,
4301.35 -3065.92 72.125,24,stand,,,
3938.77 -2770.74 8.125,26 30,stand,,,
4124.92 -2903.21 -63.875,29 31 35,stand,,,
4076 -2969.26 -63.875,30 32,stand,,,
4220.49 -3049.98 -63.875,33 31,stand,,,
4407.53 -2742.27 -63.875,32 37 38,stand,,,
4068.82 -2533.27 -63.875,36 37,stand,,,
4168.19 -2820.3 -63.875,30 36 37,stand,,,
3962.79 -2678.08 -63.875,35 34,stand,,,
4278.06 -2663.65 -63.875,34 35 33,stand,,,
4463.69 -2659.16 -64.8454,33 18 40 175,stand,,,
4327.73 -2446.83 -59.8509,18 40 41,stand,,,
4551.46 -2562.77 -55.2627,39 38 51 50,stand,,,
4427.97 -2342.39 -51.875,39 42 50 52,stand,,,
4346.2 -2123.5 -51.875,41 43 52,stand,,,
4297.18 -2096.04 -55.875,42 44,stand,,,
4402.69 -1917.23 32.125,43 45,stand,,,
4546.48 -1713.28 32.125,44 46 274,stand,,,
4709.04 -1822.06 32.125,45 47 48,stand,,,
4818.54 -1813.65 38.125,46 54 55,stand,,,
4620.74 -2024.38 32.125,46 49,stand,,,
4788.48 -2113.65 12.1286,48 50 53 172,stand,,,
4716.26 -2222.56 -10.2466,41 49 51 40 52,stand,,,
4698.02 -2479.27 -42.4029,50 40 171 170 166 173,stand,,,
4492.08 -2159.71 -51.875,42 41 50,stand,,,
4967.41 -1825.17 18.3059,49 54 172,stand,,,
4897.94 -1708.22 28.1396,53 47 55 110,stand,,,
4775.01 -1696.44 28.7329,47 54 266 267,stand,,,
4201.16 -1703.39 25.4515,57 274 293,stand,,,
4017.62 -1597.52 26.125,56 58 62,stand,,,
3908.73 -1780.99 26.125,57 59,stand,,,
3747.53 -1708.04 26.125,58 61,stand,,,
3515.37 -1523.75 26.125,61 63,stand,,,
3629.56 -1612.92 26.125,59 62 60,stand,,,
3748.53 -1433.8 26.125,61 57 64 79,stand,,,
3220.59 -1302.49 26.125,60 68,stand,,,
3684.66 -1312.44 26.125,62 65,stand,,,
3760.88 -1126.53 -1.67895,64 66 77 80,stand,,,
3580 -1029.76 -2.45971,67 65 68 72 77,stand,,,
3468.15 -1176.71 26.125,66 68 69,stand,,,
3291.96 -1099.67 26.125,63 67 66 69 292,stand,,,
3207.87 -792.864 10.3843,70 68 67 72,stand,,,
3134.84 -606.219 10.186,71 69 73,stand,,,
3082.11 -397.441 7.84215,70 74,stand,,,
3448.14 -677.092 -17.2991,73 66 69 75 77,stand,,,
3410.87 -512.63 -25.9801,74 72 70 75 77,stand,,,
3344.35 -309.065 -17.5087,71 73 76,stand,,,
3760.59 -456.803 -6.91761,73 76 72 77 94,stand,,,
3640.21 -169.428 -13.8117,74 75,stand,,,
3793.84 -826.515 -11.2765,66 75 78 72 73 65 82 261,stand,,,
4015.49 -602.669 8.71429,77 95 280,stand,,,
3899.57 -1397.97 20.9668,62 80,stand,,,
4001.55 -1316.11 21.4563,81 79 65 84 261,stand,,,
4347.72 -1357.94 22.8321,80 82 83 84 109 274,stand,,,
4179.01 -919.36 23.8572,77 81 83 84 86 280 89,stand,,,
4414.7 -964.864 24.1463,81 82 87 88 103,stand,,,
4217.81 -1135.7 17.2873,80 82 86 81 87 261,stand,,,
4291.16 -577.391 16.883,89 280,stand,,,
4274.58 -880.824 23.1445,82 84 89,stand,,,
4648.89 -1216.84 22.125,84 83 105 109,stand,,,
4565.69 -669.781 19.8027,83 89 90 290,stand,,,
4411.99 -607.664 16.3241,88 86 85 280 82,stand,,,
4692.94 -790.658 24.4593,88 103 91 104,stand,,,
4931.56 -464.447 16.125,92 96 90,stand,,,
4484.17 -346.241 16.125,93 91,stand,,,
4335.32 -235.68 13.8951,94 95 92,stand,,,
4091.14 -243.557 2.16124,75 93 291,stand,,,
4200.6 -387.582 7.12986,78 93,stand,,,
5063.01 -539.691 16.125,91 97,stand,,,
5114.08 -624.505 16.125,96 98,stand,,,
5014.05 -710.818 16.125,97 99,stand,,,
4949.97 -854.722 24.9115,98 100 101 104,stand,,,
5097.36 -892.074 24.125,99 101,stand,,,
5065 -1030.22 24.125,100 99 104 102 105 111,stand,,,
5314.62 -1236.52 24.125,101 111 112 113 129 147 148,stand,,,
4558.65 -1051.42 29.6974,83 90,stand,,,
4854.57 -955.242 24.7978,90 99 101 105,stand,,,
4809.07 -1232.43 22.125,87 104 101 111 109,stand,,,
4326.75 -1914.38 136.125,107 275,stand,,,
4514.79 -2023.09 160.125,106 108,stand,,,
4600.45 -1894.38 160.125,107 268 279,stand,,,
4647.99 -1457 25.9493,87 81 110 111 105 274,stand,,,
4934.47 -1657.43 31.4087,109 54 112 146,stand,,,
4994.68 -1363.25 22.125,109 105 102 101,stand,,,
5164.76 -1470.4 16.4684,110 102 146 129,stand,,,
5402.63 -1118.61 24.125,102 114,stand,,,
5580.97 -866.42 24.125,113 115 125 289,stand,,,
5389.39 -709.297 88.125,114 116,stand,,,
5319.01 -780.913 88.125,115 117,stand,,,
5494.78 -912.782 160.125,116 118 119 121,stand,,,
5637.88 -848.372 160.125,117 119,stand,,,
5746.99 -948.556 160.125,118 117 120 121,stand,,,
5813.68 -1032.24 160.125,119 124,stand,,,
5617.13 -994.492 160.125,117 119 122,stand,,,
5531.29 -1139.12 160.125,121 123 272,stand,,,
5384.82 -1061.4 161.125,122 269 270 272,stand,,,
6008 -1165.99 160.125,120 271 276,stand,,,
5730.91 -914.677 24.125,114 126 289,stand,,,
5855.53 -1035.18 24.125,125 130 288,stand,,,
6194.59 -1380.56 10.125,130 131 142 299,stand,,,
5925.88 -1328.8 24.125,129 130,stand,,,
5719.64 -1536.64 24.125,128 145 102 147 112,stand,,,
6046.53 -1244.26 24.125,128 127 126 288,stand,,,
6288.63 -1621.06 45.125,127 132 142,stand,,,
6227.87 -1749.17 45.125,131 133 144,stand,,,
6308.69 -1797.81 45.125,132 134 135 139,stand,,,
6475.47 -1755.72 45.125,133 135,stand,,,
6348.75 -1978.62 45.125,134 133 136,stand,,,
6431.21 -2052.9 45.125,135 137,stand,,,
6369.03 -2132.27 45.125,136 138,stand,,,
6138.95 -2325.14 45.125,137 139 151,stand,,,
6155.24 -2027.85 45.125,138 133 140,stand,,,
5997.58 -2052.14 45.125,139 141,stand,,,
5895.08 -1916.79 15.8838,140 143 150,stand,,,
6155.81 -1609.18 10.0514,131 127 143,stand,,,
6011.34 -1822.47 10.6949,142 141 144 145,stand,,,
6119.18 -1871.21 8.29497,143 132,stand,,,
5902.53 -1673.63 24.125,143 129,stand,,,
5123.15 -1775.38 21.2339,112 110,stand,,,
5648.38 -1829.38 22.125,129 102 149,stand,,,
5346.95 -1815.66 14.125,102 149 262,stand,,,
5555.74 -2087.6 22.125,148 147 150 170,stand,,,
5648.89 -2147.29 20.2909,141 149 152 168,stand,,,
6100.36 -2422.03 23.7645,138 152 157 287,stand,,,
5874.85 -2272.42 20.547,151 150 153,stand,,,
5786.38 -2431.49 28.125,154 152 169,stand,,,
5860.45 -2567.43 28.125,155 153,stand,,,
5703.12 -2822.67 28.125,156 154 159 160,stand,,,
5539.36 -2743.75 28.125,155 167 169,stand,,,
6052.12 -2516.97 28.125,151 158,stand,,,
6095.94 -2599.25 28.125,157 159,stand,,,
5906.85 -2866.52 28.125,158 155 160,stand,,,
