192
1598 1358 -228,1 79 179,stand,,,
1600 1089 -224,0 2 130,stand,,,
1504 1101 -234,1 72 157 79,stand,,,
1510 710 -233,4 157 191,stand,,,
1601 704 -225,3 129 153,stand,,,
1611 -183 -228,6 158 170,stand,,,
1310 -169 -232,5 7 171 172,stand,,,
1034 -169 -233,6 8,stand,,,
1054 -25 -245,7 9 109 40 138,stand,,,
831 -18 -241,8 10 40 138 109,stand,,,
589 -19 -221,9 11 127 173,stand,,,
571 -173 -228,12 10,stand,,,
489 -174 -231,11 13 39,stand,,,
342 -191 -236,12 14 41 42,stand,,,
83 -208 -244,13 15 42 41,stand,,,
-159 -199 -236,14 16 126 156,stand,,,
-433 -193 -216,15 17 156 174,stand,,,
-399 272 -247,16 18 45 175 176,stand,,,
-426 676 -236,17 19 47,stand,,,
-424 1099 -234,18 20 93 101,stand,,,
-432 1500 -234,19 90 152,stand,,,
-33 1420 -127,22 149 177,stand,,,
51 1524 -126,21 23 177,stand,,,
-62 1628 -123,22 24 149,stand,,,
-83 1803 -47,23 25 118,stand,,,
153 1785 -47,24 26,stand,,,
366 1665 -47,25 27,stand,,,
739 1651 -46,26 28,stand,,,
995 1643 -97,27 29 80,stand,,,
974 1441 -23,28 30,stand,,,
953 1076 -19,29 31,stand,,,
890 1074 -3,30 32 36 132,stand,,,
684 1063 18,31 124 148,stand,,,
557 786 74,34 35 145,stand,,,
509 782 113,33 38 159,stand,,,
641 780 19,33 36 122,stand,,,
895 765 10,35 37 31,stand,,,
1130 765 -2,36 123 136,stand,,,
508 467 -55,34 39,stand,,,
501 103 -236,38 12 40 41,stand,,,
837 108 -245,39 9 109 113 8 114,stand,,,
329 80 -239,39 13 49 48 134 14,stand,,,
127 46 -238,14 43 45 48 13,stand,,,
-90 43 -244,42 44,stand,,,
-182 130 -213,43 45 175,stand,,,
-177 264 -228,44 17 46 42,stand,,,
-158 398 -233,45 47 48 115,stand,,,
-171 677 -243,46 18 99 100 115 98,stand,,,
139 206 -245,42 49 46 41 115,stand,,,
397 221 -239,48 41 52,stand,,,
