237
-792.763 1294.27 1211,1 50 208 209,stand,,,
-816.529 1053.25 1212.13,0 2 54 131 209,stand,,,
-816.558 784.932 1212.13,1 3 131 88,stand,,,
-811.61 416.127 1213.69,2 4 27 68 87 88 123 149,stand,,,
-544.78 386.252 1212.13,3 5 27 135,stand,,,
-380.37 329.792 1210.32,4 6,stand,,,
-286.166 260.148 1212.13,5 7 31 157 156,stand,,,
-319.613 -89.698 1219.66,6 8 30 126 157 156,stand,,,
-94.4127 -189.413 1217.78,7 9 30,stand,,,
101.777 -255.943 1203.26,8 10 30,stand,,,
218.823 -253.528 1212.28,9 11 105,stand,,,
266.433 -0.0781363 1212.17,10 28 29 216 218,stand,,,
885.1 -92.127 1136.58,13 19 20 214 215,stand,,,
820.157 -213.935 1090.11,12 14 19 214 106,stand,,,
822.756 -875.509 1021.64,13 15 179 181,stand,,,
1079.12 -926.79 1070.96,14 16 179 228,stand,,,
1271.95 -841.969 1089.33,15 17 137 150,stand,,,
1272.07 -633.258 1094.07,16 18 83 158,stand,,,
1324.23 -187.298 1125.66,17 19 146 173 172,stand,,,
1028.58 -154.97 1130.95,18 12 13,stand,,,
940.526 -6.40559 1146.79,12 21 215,stand,,,
952.75 155.147 1171.34,20 22 212,stand,,,
955.049 249.235 1179.95,21 23 33 140,stand,,,
922.893 459.502 1180.05,22 24 107 211,stand,,,
555.83 388.73 1199.87,23 25 28 136 219,stand,,,
167.189 411.513 1209.8,24 26 28 32,stand,,,
-135.963 467.477 1208.13,25 27 32 31,stand,,,
-488.676 452.444 1212.13,26 3 4 123,stand,,,
287.324 267.045 1210.43,11 25 32 24,stand,,,
147.215 -39.2893 1230.1,11 30,stand,,,
-120.622 -97.766 1217.11,29 7 9 8 128 127,stand,,,
-130.301 352.809 1204.6,6 32 26 114,stand,,,
63.9374 389.257 1207.57,31 25 26 28,stand,,,
1118.34 270.423 1167.86,22 133,stand,,,
1814.38 -270.337 1109.55,35 134 165 172,stand,,,
1850.34 -469.251 1169.13,34 36 38 162,stand,,,
1861.16 -685.059 1169.13,35 37 161 162,stand,,,
1604.2 -693.672 1169.13,36 38 39 130,stand,,,
1554.54 -455.165 1169.13,37 35 160,stand,,,
1385.56 -703.721 1169.13,37,crouch,6.08643 -178.912 0,,
1480.8 -285.761 1119.77,160 172,climb,-0.582275 -82.2601 0,,
1869.22 80.573 1153.9,42 134 170 176,stand,,,
1588.68 83.473 1153.42,41 43 176,stand,,,
1455.33 85.097 1139.65,42 133 141 171 173,stand,,,
1446.6 458.699 1194.77,133 143 220,stand,,,
1450.45 927.719 1212.23,46 108 143 145 151,stand,,,
1018.82 907.289 1155.02,45 99 112 120 145,stand,,,
605.122 948.504 1109.19,48 99 120,stand,,,
568.772 1130.09 1102.82,47 49 224,stand,,,
175.316 1245.82 1122.67,48 53 225,stand,,,
-363.956 1335.15 1198.72,0 132 52 53 225,stand,,,
-303.905 1510.73 1201.16,52,crouch,2.61475 -27.9492 0,,
-206.586 1375.92 1181.58,51 53 50,stand,,,
51.1437 1264.77 1133.74,52 49 50 225,stand,,,
-1099.16 1046.39 1210.46,1 55 139 227,stand,,,
-1486.53 1037.84 1156.94,54 56 116 117 152,stand,,,
-2058.25 1061.45 1088.37,55 57,stand,,,
-2052.71 973.244 1071.54,56 58,stand,,,
-2018.95 583.207 948.128,57 59 125 207,stand,,,
-1794.23 321.641 938.936,58 60 74 118 207,stand,,,
-1830.12 -43.0857 944.831,59 61 74,stand,,,
-1710.4 -279.575 938.066,60 62 198,stand,,,
-1552.51 -405.698 947.502,61 63 124 199,stand,,,
-1493.8 -582.418 956.741,62 64,stand,,,
-1148.6 -620.787 975.612,63 65 69 71,stand,,,
-874.25 -606.742 970.426,64 66 71 80 119 147 90,stand,,,
-787.288 -463.053 1031.08,65 67 86 90 71,stand,,,
-806.401 -95.4257 1154.77,66 148 235,stand,,,
-823.882 299.214 1214.89,3 135 149 235,stand,,,
-1160.64 -679.83 980.125,64 70,stand,,,
-1091.13 -746.526 980.125,69,crouch,0.296631 -3.14758 0,,
-989.702 -452.669 967.368,65 72 64 66,stand,,,
-1128.79 -78.3326 926.246,71 73 75 93,stand,,,
-1377.95 180.691 920.43,72 74 104 93 102,stand,,,
-1686.38 309.517 933.817,73 59 102 60 118,stand,,,
-1223.57 -247.579 975.125,72 76,stand,,,
-1224.22 -306.597 975.125,75 77,stand,,,
-1377.08 -318.221 1031.13,76 78,stand,,,
-1359.04 -484.543 1111.13,77 79,stand,,,
-1223.55 -413.784 1111.13,78,crouch,2.18079 -10.3766 0,,
