435
-2197 426 44,127,stand,,,
-3440 -198 -23,240,stand,,,
-3039 -1110 66,48 433,stand,,,
-2282 -1011 40,59 60,stand,,,
-1248 -450 24,117 118,stand,,,
-320 -314 5,152 153,stand,,,
456 438 -45,170,stand,,,
-1352 670 125,194 195,stand,,,
-984 808 -26,184 398,stand,,,
-1831 678 25,213,stand,,,
-3071 888 4,220,stand,,,
-2246 712 10,226,stand,,,
-3670 -2222 62,40,stand,,,
-3251 -386 -23,242 248,stand,,,
-2727 -2167 153,45 302 434,stand,,,
-1712 -2099 48,75 79,stand,,,
-2393 -2105 56,71,stand,,,
-2789 -1095 123,54,stand,,,
-3038 -1847 76,424 41 425,stand,,,
-2166 -453 50,109,stand,,,
-1165 -712 84,102,stand,,,
-1110 -584 40,119 400,stand,,,
-1467 425 -3,204 205,stand,,,
-3293 -222 -34,237 251,stand,,,
-3081 751 0,223 234,stand,,,
-890 1321 -12,178 182,stand,,,
-2243 1182 -19,215,stand,,,
-2420 -906 176,260,stand,,,
-3742 -1816 35,29 34 39,stand,,,
-3783 -1703 40,28 301,stand,,,
-3582 -1286 64,31 279 386,stand,,,
-3560 -1191 73,30 32,stand,,,
-3534 -1059 61,31 33,stand,,,
-3527 -958 64,32 64,stand,,,
-3342 -1631 33,28 35 280 300,stand,,,
-3252 -1739 48,34 36 425,stand,,,
-3279 -1857 55,35 37,stand,,,
-3464 -2028 53,38 36,stand,,,
-3595 -2056 49,37 40,stand,,,
-3704 -1938 48,40 28 397,stand,,,
-3702 -2074 46,39 38 12,stand,,,
-2912 -1806 89,42 424 18,stand,,,
-2774 -1853 107,41 43,stand,,,
-2749 -1933 135,42 44,stand,,,
-2682 -2033 165,43 45 46,stand,,,
-2703 -2103 161,44 14 434,stand,,,
-2576 -2027 175,44 85,stand,,,
-3108 -1334 40,48 55 279,stand,,,
-3129 -1109 48,47 2 49 433,stand,,,
-3124 -1009 76,48 50,stand,,,
-2920 -1007 85,49 51,stand,,,
-2923 -923 83,52 50 286,stand,,,
-2765 -921 88,51 53,stand,,,
-2754 -786 58,52 63,stand,,,
-2809 -1198 67,17 55,stand,,,
-2798 -1292 37,47 54 56,stand,,,
-2524 -1343 30,55 57 66,stand,,,
-2250 -1313 32,56 58,stand,,,
-2100 -1171 32,57 59,stand,,,
-2093 -985 35,58 3 111 288,stand,,,
-2339 -910 40,3 61,stand,,,
-2472 -877 52,60 62 261,stand,,,
-2625 -689 47,61 63 233,stand,,,
-2756 -682 37,53 62 245,stand,,,
-3530 -859 46,33 244,stand,,,
-2483 -1680 29,66 67 432,stand,,,
-2498 -1443 32,65 56 432,stand,,,
-2469 -1708 37,65 68,stand,,,
-2432 -1780 48,67 69 92,stand,,,
-2432 -1801 76,68 70,stand,,,
-2432 -1832 60,69 71 72,stand,,,
-2421 -1975 56,70 16,stand,,,
-2319 -1843 62,70 73,stand,,,
-2235 -1864 56,72 74 91,stand,,,
-2134 -2083 55,73 75,stand,,,
-1911 -2087 50,74 76 15,stand,,,
-1857 -1940 48,75 77,stand,,,
-1850 -1838 48,78 76,stand,,,
-1835 -1718 39,77 93 94 292,stand,,,
-1673 -2167 48,15 323,stand,,,
-1734 -2250 48,81 323,stand,,,
-1896 -2232 172,80 82,stand,,,
-1968 -2235 172,81 83,stand,,,
-1969 -2073 172,82 84 86,stand,,,
-2193 -2074 172,83 85,stand,,,
-2391 -2074 172,84 46,stand,,,
-1820 -2060 172,83 87,stand,,,
-1827 -1978 172,86 88 89 90,stand,,,
-1844 -1867 172,87 89 90,stand,,,
-1968 -1882 172,88 87,stand,,,
-1712 -1867 172,87 88,stand,,,
-2233 -1798 52,73 92,stand,,,
-2235 -1755 40,91 93 68,stand,,,
-2021 -1749 39,92 78,stand,,,
-1558 -1756 68,78 95,stand,,,
-1317 -1771 93,94 340 341,stand,,,
-1134 -1505 101,97 341,stand,,,
-1147 -1210 68,96 98,stand,,,
-1158 -1126 61,97 99 108,stand,,,
-1165 -1081 67,98 257,stand,,,
-1043 -741 41,101 259,stand,,,
-993 -741 32,100 399,stand,,,
-1171 -804 69,20 103 258,stand,,,
-1289 -819 71,102 104,stand,,,
-1395 -822 54,103 106 107 291,stand,,,
-1240 -572 46,106,stand,,,
-1395 -640 36,104 105 114,stand,,,
-1379 -1068 52,104 108,stand,,,
-1273 -1130 70,98 107,stand,,,
-2019 -471 28,19 110 112 120,stand,,,
-2066 -745 43,109 111,stand,,,
-2059 -846 44,110 59,stand,,,
-1767 -453 -4,109 113,stand,,,
-1661 -433 7,112 114 115,stand,,,
-1571 -607 29,106 113,stand,,,
-1594 -337 16,113 116 276,stand,,,
-1436 -359 24,117 115,stand,,,
-1406 -466 24,116 4,stand,,,
-1172 -381 24,4 119,stand,,,
-1045 -382 24,118 137 21 400,stand,,,
-2004 -308 12,109 121,stand,,,
-1945 -106 2,120 122 272,stand,,,
-1900 135 20,121 123,stand,,,
-1900 210 17,122 124,stand,,,
-1899 250 0,123 125,stand,,,
-1911 318 -26,124 126 202 203,stand,,,
-2022 318 -11,125 127,stand,,,
-2170 318 21,0 126 128,stand,,,
-2174 191 27,127 129 428,stand,,,
-2449 191 27,128 130,stand,,,
-2565 191 -11,129 229 230 285,stand,,,
-2185 -160 32,132 428,stand,,,
-2263 -255 45,131 133,stand,,,
-2287 -252 74,132 134,stand,,,
-2304 -254 38,133 135,stand,,,
-2373 -233 17,134 136,stand,,,
-2463 -233 -4,135 230 231 254,stand,,,
-996 -277 2,138 119,stand,,,
-949 -147 -29,137 157 429,stand,,,
-704 -550 -1,140 149 399,stand,,,
-711 -433 15,139 141,stand,,,
-713 -321 11,140 142,stand,,,
-580 -331 15,141 143,stand,,,
-475 -370 8,142 144 147,stand,,,
-475 -293 8,143 145,stand,,,
-474 -228 -24,144 146,stand,,,
-511 -89 -38,145 156 157,stand,,,
-460 -445 0,143 148,stand,,,
-412 -565 -7,147 149 150,stand,,,
-595 -552 -3,148 139,stand,,,
-301 -451 6,148 151,stand,,,
-246 -389 8,150 152,stand,,,
-252 -300 -7,151 5 153,stand,,,
-254 -199 -2,152 154 5,stand,,,
-248 -114 -14,153 155,stand,,,
-248 -70 -37,154 156 167,stand,,,
-391 -75 -29,155 146,stand,,,
-780 -120 -36,146 138 429,stand,,,
-1181 129 -49,159 161 429,stand,,,
-1242 -12 -46,158 160,stand,,,
-1312 -5 -44,159 198 274,stand,,,
-851 178 -71,158 162 262 429,stand,,,
-849 381 -62,161 163,stand,,,
-849 640 -62,162 164,stand,,,
-840 750 -54,165 163,stand,,,
-871 884 -54,164 166 267,stand,,,
-926 1033 -87,165 180 181 266 398,stand,,,
-96 57 -55,155 295,stand,,,
197 340 -63,169 271 294 295,stand,,,
239 441 -47,168 170,stand,,,
321 551 -54,169 6 171,stand,,,
322 746 -49,170 172,stand,,,
298 890 -44,173 171,stand,,,
195 933 -15,172 174,stand,,,
95 1031 -15,173 175,stand,,,
-104 1125 -22,176 174,stand,,,
-241 1125 -18,175 177,stand,,,
-485 1100 -33,176 264 265,stand,,,
-1072 1326 -37,25 179,stand,,,
-1098 1122 -89,178 180,stand,,,
-1088 1028 -78,166 179 185 398,stand,,,
-904 1178 -50,166 182,stand,,,
-893 1250 -27,25 181,stand,,,
-1276 825 -24,184 186 187 209,stand,,,
-1131 825 -22,183 8,stand,,,
-1273 1045 -71,180 186 296,stand,,,
-1273 903 -38,183 185,stand,,,
-1274 696 -26,183 188,stand,,,
-1335 695 -26,187 189,stand,,,
-1328 520 -26,190 188,stand,,,
-1294 383 -26,189 191 197,stand,,,
-1197 386 -26,190 192,stand,,,
-1197 426 -26,191 193,stand,,,
-1192 649 125,192 194,stand,,,
-1192 701 125,193 7,stand,,,
-1349 483 125,7 196,stand,,,
-1367 243 125,195,stand,,,
-1282 226 -26,190 198,stand,,,
-1295 173 -30,160 197 199,stand,,,
-1404 199 -23,198 200,stand,,,
-1514 289 0,199 201,stand,,,
-1701 292 5,202 200 277,stand,,,
-1817 301 -5,201 125,stand,,,
-1787 429 -23,125 204,stand,,,
-1577 426 -19,203 22,stand,,,
-1476 539 -2,206 22,stand,,,
-1498 631 17,205 207,stand,,,
-1503 704 9,206 208,stand,,,
-1514 775 -9,209 207 210 296,stand,,,
-1363 812 -28,208 183,stand,,,
-1637 809 -5,208 211,stand,,,
-1763 834 -22,210 212,stand,,,
