181
3102.01 -957.248 4.125,1 9 71 94,stand,,,
3472.49 -937.254 4.125,0 2 18 84 176,stand,,,
3687.13 -912.002 4.125,1 3 4 84 176,stand,,,
3691.21 -596.374 4.125,2 78 79 100 99,stand,,,
3846.31 -903.945 4.125,2 5 10 177,stand,,,
3946.81 -913.937 4.125,4 6 11 70 177,stand,,,
4127.19 -909.679 4.125,5 7 69 177,stand,,,
4154.72 -1132.14 4.125,6 8,stand,,,
3778.14 -1126.64 56.125,7 9 96 95,stand,,,
3357 -1129.46 4.125,8 0,stand,,,
3841.02 -585.889 132.125,4 80,stand,,,
3962.1 -618.355 4.125,5 12,stand,,,
4050.84 -604.686 4.125,11 13 15,stand,,,
4026.45 -454.039 4.125,12 14 25 92 104,stand,,,
4240.67 -465.507 4.125,13 15 81 105,stand,,,
4238.98 -646.208 4.125,12 14 68 106,stand,,,
3610.61 -431.841 4.125,17 23 103,stand,,,
3446.64 -445.561 4.125,16 18 20 85 131 132,stand,,,
3449.45 -661.359 4.125,17 1 19 84 102,stand,,,
3093.49 -657.663 4.125,18 55 56 72 102,stand,,,
3309.09 -259.478 4.125,17 22 23 131 132,stand,,,
3040.16 -424.941 4.125,22 129 130 131 132,stand,,,
3021.87 51.056 4.125,21 20 53 65,stand,,,
3616.67 -146.263 4.125,20 16 24 51 54 115,stand,,,
3876.58 -137.099 4.125,23 25 92 115,stand,,,
4174.39 -202.823 4.125,24 13 67 92 108 109,stand,,,
4169.16 81.2772 4.125,27 75 76 116 117,stand,,,
4098.76 284.277 4.125,26 74 77 123 124,stand,,,
4185.43 592.608 4.125,29 124 167 170,stand,,,
4221.56 798.646 4.125,28 163 167,stand,,,
4089.15 1055.9 4.125,31 63 64 173,stand,,,
3846.6 1061.98 4.125,30 32 87 171 34 178,stand,,,
3860.63 1255.63 4.125,31 33 34 160 178,stand,,,
4151.97 1277.01 4.125,32 62 162 57,stand,,,
3681.6 1236.82 4.125,32 36 160 31 178,stand,,,
3679.65 884.771 4.125,73 150 148 149 178,stand,,,
3521.36 1211.28 4.125,34 38 179 86 180,stand,,,
3537.13 877.264 132.125,158 157 159 179,stand,,,
3376.26 1241.63 4.125,36 39 40 86 179 180,stand,,,
3082.99 1258.97 4.125,38 61 147 146,stand,,,
3364.23 988.241 4.125,38 86 137 139 145,stand,,,
3049.94 1013.28 4.125,58 140 141 143,stand,,,
3191.6 731.597 4.125,43 91 135 136 156,stand,,,
3027.43 730.399 4.125,42 44 58 133 141,stand,,,
3047.45 416.651 4.125,43 45 134,stand,,,
3312.04 402.144 4.125,44 46 53 66,stand,,,
3380.93 514.826 4.125,45 47 127,stand,,,
3388.5 728.205 4.125,46 136 151 155 153,stand,,,
3853.49 688.763 4.125,49 152 169 168 175,stand,,,
3848 361.723 4.125,48 50 54 114 121 122 125 127,stand,,,
3485.29 355.107 4.125,49 51 126 127,stand,,,
3471.95 157.885 4.125,50 52 53 23 126,stand,,,
3589.58 168.056 16.125,51,stand,,,
3218.78 219.476 4.125,51 22 45 65,stand,,,
3755.28 170.838 4.125,23 49 59 120 125,stand,,,
3027.85 -740.791 4.125,19 56,stand,,,
3028.36 -562.938 38.125,55 19 101,stand,,,
4250.66 1199.9 38.125,162 62 33,stand,,,
3003.67 1068.55 4.125,41 43 143 144,stand,,,
3691.13 168.9 7.18473,54 60,climb,-69.4885 -178.671 0,,
3691.13 165.588 211.472,59 113,climb,69.9402 177.545 0,,
3163.48 1167.13 4.125,39 90,stand,4.26819 0.428467 0,,
4139.22 1167.13 4.125,33 89 57,stand,13.667 173.232 0,,
4162.2 1099.53 4.125,30 163 166,stand,12.2443 5.55359 0,,
4014.26 1115.31 4.125,30,stand,10.8215 165.558 0,,
3015.02 202.517 4.125,53 22 128,stand,6.8335 -93.3728 0,,
3119.13 544.875 4.125,45,crouch,2.27966 -36.145 0,,
4229.68 -354.319 4.125,25 110 92,stand,9.39331 172.678 0,,
4164.74 -705.19 4.125,15 83 106,stand,14.2328 177.374 0,,
4231.43 -820.068 4.125,6 70 97 98,stand,3.70239 -159.412 0,,
4115.59 -807.365 4.125,69 5 82,stand,6.26221 -179.912 0,,
3035.61 -845.074 4.125,0 93,stand,5.83923 -12.6563 0,,
3175.73 -772.69 4.125,19,stand,6.40503 -8.53088 0,,
3520.76 874.834 4.125,35 149,crouch,2.69287 53.5254 0,,
4232.25 271.227 4.125,27,crouch,-2.14661 130.1 0,,
4037.26 184.107 16.125,26,crouch,2.12158 -59.6613 0,,
4228.59 190.697 4.125,26,crouch,2.12158 -117.169 0,,
4061.02 506.428 4.125,27 123 124,crouch,1.55029 -65.6543 0,,
3852.44 -594.989 4.125,3,crouch,1.40747 -142.674 0,,
3767.55 -698.218 4.125,3,crouch,5.39551 96.8884 0,,
3689.97 -626.034 132.125,10,crouch,5.10986 88.3575 0,,
4191.71 -440.835 4.125,14,claymore,8.52661 -172.419 0,,
4064.09 -789.292 4.125,70,claymore,13.0859 -162.587 0,,
4088.21 -743.844 4.125,68,claymore,11.8005 162.664 0,,
3545.6 -770.437 4.125,2 18 1,grenade,-39.8737 80.2441 0,,
3475.63 -338.469 4.125,17,claymore,12.0862 -159.027 0,,
3335.91 1116.12 4.125,40 139 140 38 179 36,grenade,-33.8916 -83.595 0,,
3818.15 1020.62 4.125,31,grenade,-33.0402 -92.9883 0,,
3965.75 887.177 4.125,171 173,claymore,10.8063 39.5453 0,,
4013.74 1172.02 4.125,62,claymore,10.3778 158.395 0,,
3239.77 1167.13 4.125,61,claymore,11.9434 33.2776 0,,
3154.16 654.092 4.125,42,grenade,-32.326 -61.9574 0,,
4031.39 -326.558 4.125,13 25 24 67,grenade,-29.7662 88.797 0,,
2967.13 -815.125 4.125,71,crouch,0.170288 -20.3741 0,,
2993.33 -1125.18 4.125,0,crouch,2.93335 42.8192 0,,
3950.03 -1103.16 56.125,8,crouch,7.59705 88.7476 0,,
3542.41 -1103.13 56.125,8,crouch,5.87219 92.8949 0,,
4281.88 -783.125 4.125,69,crouch,0.346069 -157.637 0,,
4281.88 -871.541 4.125,69,crouch,-0.692139 146.591 0,,
3667.9 -551.125 4.125,3 103,crouch,4.48792 93.0652 0,,
3768.06 -552.309 4.125,3 104,crouch,2.93335 96.3446 0,,
2973.13 -527.125 38.125,56,crouch,6.55884 -23.9996 0,,
3199.17 -530.903 4.125,19 18 132,crouch,5.35034 87.7148 0,,
3670.1 -440.232 4.125,99 104 16,stand,39.7156 175.781 0,,
3768.97 -441.194 4.125,100 103 13,stand,35.744 140.037 0,,
4281.87 -421.125 4.125,14,crouch,5.69641 -145.02 0,,
4281.88 -744.875 4.125,15 68,crouch,3.4552 146.431 0,,
4281.88 -111.125 4.125,108,crouch,1.72485 -171.958 0,,
4225.3 -118.036 4.125,25 109 107,stand,78.7335 -168.503 0,,
4165.44 -122.838 4.125,25 108 117,stand,48.5211 31.4374 0,,
4280.01 -371.875 4.125,67,crouch,6.04248 138.488 0,,
3592.57 230.791 236.125,113,crouch,13.4692 91.7084 0,,
3610.7 105.327 236.125,113,crouch,17.7869 -88.374 0,,
3593.29 169.218 236.125,112 111 60,stand,55.08 8.66272 0,,
3937.81 32.3144 4.125,49 115 116 120,stand,21.5826 -131.017 0,,
3874.36 -42.5438 4.125,114 24 23,stand,21.4124 -119.279 0,,
4095.67 31.9364 4.125,114 26 117,stand,40.9241 -2.90588 0,,
4169.97 -28.6143 4.125,116 109 26 118 119,stand,24.6918 -80.9528 0,,
4236.88 -72.875 4.125,117,crouch,10.014 155.759 0,,
4033.13 -72.875 4.125,117,crouch,4.31763 39.7266 0,,
