193
2982 1408 24,84,stand,,,
3118 456 18,110 111,stand,,,
2528 -870 96,115,stand,,,
1632 -606 92,117,stand,,,
696 -758 112,61,stand,,,
86 464 12,155,stand,,,
-1144 1290 41,24,stand,,,
352 1854 44,,stand,,,
1600 234 73,162,stand,,,
767 -287 81,10 60 61,stand,,,
505 -254 80,9 11,stand,,,
337 -227 58,10 12,stand,,,
170 -198 36,11 13,stand,,,
1 -171 24,12 14,stand,,,
-163 -156 11,13 15 180 190,stand,,,
-166 44 8,14 16,stand,,,
-168 215 10,15 155,stand,,,
-146 727 10,66 156,stand,,,
-325 973 32,19 66,stand,,,
-489 923 33,18 20 157,stand,,,
-659 900 37,19 21 160,stand,,,
-829 879 35,20 22,stand,,,
-911 868 32,21 23 136,stand,,,
-785 685 45,22 173,stand,,,
-1135 1459 40,25 6,stand,,,
-1006 1459 45,24 26 137,stand,,,
-902 1460 47,25 27,stand,,,
-834 1472 43,26 28,stand,,,
-682 1599 41,27 29,stand,,,
-550 1708 45,28 30,stand,,,
-413 1807 35,29 31,stand,,,
-243 1814 41,30 32 172,stand,,,
-49 1791 45,31 33,stand,,,
118 1758 41,32 34,stand,,,
283 1712 42,33 35 171,stand,,,
448 1664 42,34 36 144,stand,,,
611 1614 47,35 37 153,stand,,,
750 1485 51,36 38,stand,,,
894 1417 48,37 169,stand,,,
1211 1543 44,40 169,stand,,,
1325 1671 45,39 41,stand,,,
1513 1718 46,40 42,stand,,,
1684 1715 46,41 43,stand,,,
1855 1709 44,42 44,stand,,,
2027 1704 41,43 45,stand,,,
2176 1652 31,44 46 80,stand,,,
2200 1483 25,45 47,stand,,,
2224 1314 21,46 89,stand,,,
2249 800 11,49 79 89,stand,,,
2248 628 8,48 50,stand,,,
2246 456 8,49 51,stand,,,
2243 291 8,50 52 114,stand,,,
2237 90 8,51 53,stand,,,
2215 -79 11,52 54,stand,,,
2106 -183 19,53 109,stand,,,
1768 -221 52,56 109,stand,,,
1598 -232 75,55 57 117 118,stand,,,
1428 -247 80,56 58 119,stand,,,
1258 -263 80,57 59 187 161,stand,,,
1088 -278 79,58 60,stand,,,
921 -292 82,59 9,stand,,,
685 -490 112,4 9 65,stand,,,
5 -459 46,63 192,stand,,,
237 -459 74,62 64,stand,,,
478 -447 104,65 63,stand,,,
579 -526 105,64 61,stand,,,
-165 1021 16,17 18 67,stand,,,
-38 1061 12,68 66,stand,,,
218 1087 9,67 69 152,stand,,,
364 998 11,68 70,stand,,,
502 898 15,69 71 154,stand,,,
646 809 24,70 167,stand,,,
986 781 38,73 167,stand,,,
1158 786 49,72 74 170,stand,,,
1328 793 52,73 75,stand,,,
1500 794 46,74 76 163,stand,,,
1671 790 47,75 77,stand,,,
1842 787 39,76 78,stand,,,
2014 790 28,77 79,stand,,,
2147 797 13,78 48,stand,,,
2252 1788 34,81 45,stand,,,
2517 1790 34,80 82,stand,,,
2683 1778 33,81 83,stand,,,
2715 1587 27,82 84,stand,,,
2748 1417 24,83 85 0,stand,,,
2763 1220 23,84 90,stand,,,
2627 1042 21,87 90,stand,,,
2457 1043 24,86 88,stand,,,
2332 1043 24,87 89,stand,,,
2245 1041 17,88 47 48,stand,,,
2769 1041 20,86 85 91,stand,,,
2798 982 24,92 90,stand,,,
2846 914 20,91 93,stand,,,
2948 860 21,92 94,stand,,,
2993 764 22,93 110,stand,,,
2835 476 16,96 110,stand,,,
2826 311 16,95 97 113,stand,,,
2743 167 16,96 98 114,stand,,,
2747 -3 20,97 99,stand,,,
2753 -173 27,98 100,stand,,,
2714 -329 36,99 101,stand,,,
2571 -420 34,100 102 116,stand,,,
2434 -545 29,101 103,stand,,,
2287 -626 20,102 104 116,stand,,,
2094 -676 33,103 105,stand,,,
2016 -611 54,104 106,stand,,,
2014 -511 41,105 107,stand,,,
2007 -376 35,106 108,stand,,,
2003 -313 27,107 109,stand,,,
1983 -226 27,108 55 54,stand,,,
2908 542 16,94 95 1,stand,,,
3110 370 20,1 112,stand,,,
3081 257 20,111 113,stand,,,
2935 257 20,112 96,stand,,,
2533 258 15,51 97,stand,,,
2575 -812 96,2 116,stand,,,
2566 -676 44,115 101 103,stand,,,
1566 -500 92,56 3 161,stand,,,
1553 -35 82,56,stand,,,
1411 -7 88,57 120,stand,,,
1414 166 88,119 121,stand,,,
1289 167 88,120 122 123,stand,,,
1276 437 72,121 163 168,stand,,,
1139 172 88,121 124 135,stand,,,
1145 358 88,123 125,stand,,,
971 356 224,124 126,stand,,,
884 343 224,125 128,stand,,,
770 103 224,128 130,stand,,,
901 107 224,127 129 126,stand,,,
1160 156 224,128 181 189,stand,,,
784 188 224,127 131,stand,,,
786 375 80,130 132,stand,,,
783 434 80,131 133 134,stand,,,
892 435 80,132 135 168,stand,,,
752 576 35,132 166 167,stand,,,
901 190 88,133 123,stand,,,
-985 1037 50,22 137,stand,,,
-954 1159 48,25 136 138,stand,,,
-713 1247 48,137 139 140,stand,,,
-596 1230 40,138 157,stand,,,
-740 1305 48,138 141,stand,,,
-923 1304 184,140 142,stand,,,
-911 1223 184,141 143,stand,,,
-742 1086 184,142,stand,,,
393 1581 41,35 145,stand,,,
259 1418 184,144 146,stand,,,
306 1373 184,145 147,stand,,,
498 1441 184,146 148,stand,,,
637 1313 48,147 149,stand,,,
591 1263 48,150 148 151,stand,,,
709 1162 40,149 154,stand,,,
307 1345 48,152 149 153,stand,,,
232 1265 34,151 68,stand,,,
