385
5129 6678 5,64,stand,,,
5975 5764 32,200,stand,,,
7227 6038 0,47,stand,,,
6545 4611 8,374 377,stand,,,
6592 3452 49,31 313,stand,,,
4897 6005 64,74,stand,,,
3733 3866 184,127,stand,,,
6296 6843 -32,50 55,stand,,,
6333 6000 9,49 53,stand,,,
6367 3441 180,33,stand,,,
5537 3786 -9,219 314,stand,,,
3749 4942 92,187,stand,,,
3784 4536 212,149 150 152,stand,,,
3739 3878 48,137,stand,,,
4659 3998 0,156 155,stand,,,
3532 5039 72,183 182,stand,,,
5622 4977 40,116 117,stand,,,
5546 4702 176,111,stand,,,
5089 5428 7,161 162,stand,,,
5441 4212 29,263 264 120,stand,,,
3298 3064 2,21 141 342 344,stand,,,
3796 3038 2,20 22 140 141 340 334,stand,,,
4168 2980 3,21 23 334,stand,,,
4461 2979 19,22 274 274 105,stand,,,
5160 3027 2,25 327 328 333,stand,,,
5565 3081 0,24 327 329 273,stand,,,
6051 3496 26,27 329,stand,,,
6045 3778 6,26 218 28 321 322,stand,,,
6268 3712 44,39 40 27 321 322,stand,,,
6216 3442 44,30 40,stand,,,
6384 3450 44,29 31,stand,,,
6467 3443 44,30 4,stand,,,
6299 3492 180,33 39,stand,,,
6302 3432 180,32 9 38,stand,,,
6410 3519 180,35,stand,,,
6423 3663 180,34 36,stand,,,
6293 3672 180,37 35,stand,,,
6119 3672 180,36 38,stand,,,
6118 3428 180,37 33,stand,,,
6298 3646 44,32 28 40,stand,,,
6237 3650 44,29 28 39,stand,,,
6815 3847 26,42 313 321,stand,,,
6834 4029 1,41 381,stand,,,
6656 4442 0,377 380 381,stand,,,
7090 4857 6,283 376 375,stand,,,
6854 5295 0,231 283 284 311 311 375,stand,,,
6808 5833 18,47 310 311,stand,,,
6793 6025 28,46 48 269 2,stand,,,
6664 6023 32,47 49 268 271 310,stand,,,
6535 6011 21,48 8 52 271 310 268,stand,,,
6368 6808 -51,7 51,stand,,,
6362 6372 -43,52 268 270 50 293,stand,,,
6311 6256 -26,51 53 49,stand,,,
6164 6219 -12,52 54 8,stand,,,
5991 6264 5,53 59,stand,,,
6190 6767 -51,7 56 293,stand,,,
5926 6680 -63,55 57 293 294,stand,,,
5678 6518 -48,58 56 72 71 294,stand,,,
5628 6636 -9,57 60,stand,,,
5821 6128 1,54 73 239 214,stand,,,
5526 6827 -14,58 286,stand,,,
5490 6595 5,62 62 285,stand,,,
5385 6562 5,61 61 63 65 70,stand,,,
5331 6529 5,64 62,stand,,,
5239 6734 5,63 0,stand,,,
5312 6698 141,62 66,stand,,,
5271 6756 141,65 67,stand,,,
5213 6720 141,66 68,stand,,,
5336 6534 141,67 69,stand,,,
5501 6557 141,68,stand,,,
5405 6472 5,62 71,stand,,,
5432 6428 -9,70 75 266 57 76,stand,,,
5547 6297 -17,57 76 294,stand,,,
5689 6107 -9,59 294 214 239 295,stand,,,
4967 5917 32,5 77 267,stand,,,
5277 6025 10,76 71 295 266 267,stand,,,
5420 6205 -9,75 72 71 295,stand,,,
4813 5889 27,74 78 97,stand,,,
4624 5874 25,77 79 97 240,stand,,,
4483 5863 2,78 348 240,stand,,,
3171 5991 -4,352 353 354 258 81,stand,,,
3210 5555 -6,244 244 245 243 354 80 82 258,stand,,,
2956 5019 0,355 83 84 245 81 85,stand,,,
2876 4577 13,84 280 280 346 82,stand,,,
2991 4608 -5,83 85 280 245 356 82,stand,,,
3207 4622 -2,84 275 280 356 82 366,stand,,,
3956 4862 75,87 185 198 246 246 276,stand,,,
4055 4934 52,86 198 88,stand,,,
4376 5018 36,289 87 89 199 198,stand,,,
4813 4960 5,96 176 88 175 98 256 99,stand,,,
5196 5246 4,91 95 158,stand,,,
5352 5205 8,90 92 158 297,stand,,,
5521 5205 -19,93 91,stand,,,
5669 5266 8,92 94 291,stand,,,
5805 5259 3,93 302 301 303,stand,,,
5033 5171 3,96 90 164 99,stand,,,
4898 5072 0,95 89 98 99 176,stand,,,
4678 5717 -13,78 177 240 77 159 290,stand,,,
4841 5243 11,96 181 259 290 89,stand,,,
5116 4912 9,96 176 260 297 100 95 89 119,stand,,,
5174 4723 20,101 119 99,stand,,,
5126 4494 14,100 102 256 119,stand,,,
5059 4290 1,101 103 262 263,stand,,,
4992 4125 7,102 104 157 262,stand,,,
4974 3842 3,103 277 326 330,stand,,,
4791 3015 16,328 332 333 274 23,stand,,,
5798 4948 176,107,stand,,,
5789 4751 176,106 108,stand,,,
5662 4698 176,107 109,stand,,,
5628 4793 176,108 110,stand,,,
5470 4799 176,111 109 112,stand,,,
5472 4698 176,110 17,stand,,,
5464 4850 176,110 228,stand,,,
5528 5016 89,228 114,stand,,,
5533 4891 40,115 113,stand,,,
5531 4766 40,114 116 118,stand,,,
5611 4823 40,115 16,stand,,,
5765 4842 40,16 121 309,stand,,,
5415 4693 40,115 120 119,stand,,,
5300 4745 10,297 120 100 260 101 118 99,stand,,,
5415 4503 19,263 119 118 19,stand,,,
5648 4675 40,117 315,stand,,,
3714 3736 48,123 137 136,stand,,,
3830 3821 184,122 124,stand,,,
3905 3885 184,123 125 129,stand,,,
3954 3833 184,124 126,stand,,,
3754 3649 184,125 127 128,stand,,,
3625 3784 184,126 6,stand,,,
3790 3567 184,126,stand,,,
3851 3961 184,124 130,stand,,,
3882 3983 184,129,stand,,,
3789 4031 48,132 133,stand,,,
3726 4105 39,131 139 153 275,stand,,,
3950 3833 48,131 134,stand,,,
3825 3730 48,133 135 136,stand,,,
3886 3579 48,134 136,stand,,,
3720 3678 48,122 134 135 341,stand,,,
3619 3771 48,13 122,stand,,,
